query_id,corpus_id,rank
O62619,B2ICH3,25
O62619,A1VIL5,26
O62619,P10142,27
O62619,P9WFX5,28
O62619,A8AZM3,29
O62619,Q6AGD6,30
O62619,B2UV74,31
O62619,A4SXJ6,32
O62619,A7IKP6,33
O62619,Q92B80,34
O62619,Q9RY28,35
O62619,Q3ABS4,36
O62619,Q4FNH4,37
O62619,B3E7F7,38
O62619,Q1D6E0,39
O62619,Q1AY33,40
O62619,A9FGK2,41
O62619,B2FT78,42
O62619,A6W6A1,43
O62619,Q67PJ5,44
O62619,P57863,45
O62619,Q7UN15,46
O62619,Q9CCT0,47
O62619,B0B7N4,48
O62619,A7I0X6,49
O62619,Q97IQ6,50
O94584,Q48269,1
O94584,Q4FLN6,2
O94584,Q9ZBM2,3
O94584,Q9PBB2,4
O94584,P60860,5
O94584,A5INE0,6
O94584,Q7US70,7
O94584,Q31JB0,8
O94584,Q9ZD76,9
O94584,Q2RGV7,10
O94584,Q6AK48,11
O94584,Q7VIJ1,12
O94584,Q5FPK5,13
O94584,B0UQW5,14
O94584,P0A4L3,15
O94584,Q5GSS3,16
O94584,Q2JKX6,17
O94584,Q2GEZ6,18
O94584,A0Q5D7,19
O94584,O52951,20
O94584,Q88YE7,21
O94584,A1TND7,22
O94584,P59490,23
O94584,P0AGB0,24
O94584,Q6AG73,25
O94584,P29363,26
O94584,O51323,27
O94584,Q7UP75,28
O94584,B3CN48,29
O94584,Q72V30,30
O94584,A1BD33,31
O94584,C4XLZ1,32
O94584,A1WY69,33
O94584,A5IM84,34
O94584,B2S2F4,35
O94584,Q1CRV9,36
O94584,C0QW01,37
O94584,B2A4F7,38
O94584,Q7UQL3,39
O94584,Q7U6T0,40
O94584,Q87E74,41
O94584,B2GBV7,42
O94584,B3CN34,43
O94584,A1BI65,44
O94584,A9BHB6,45
O94584,P59603,46
O94584,A9KE95,47
O94584,P74299,48
O94584,Q5PAH7,49
O94584,Q7TUC8,50
P00334,Q6AJJ9,1
P00334,A1K9L8,2
P00334,A0Q4I5,3
P00334,Q9PKR0,4
P00334,Q9K8V4,5
P00334,Q9RRM7,6
P00334,Q7NEG9,7
P00334,Q55749,8
P00334,P80046,9
P00334,P56690,10
P00334,Q9KDV4,11
P00334,B1AIM8,12
P00334,A6KYP1,13
P00334,B2A8C9,14
P00334,Q7VG29,15
P00334,Q9KPM2,16
P00334,Q5HSS7,17
P00334,Q0BWA4,18
P00334,C6DGZ7,19
P00334,B5ZAJ9,20
P00334,Q7UN02,21
P00334,Q5YQC8,22
P00334,Q4FQJ9,23
P00334,A9ETF4,24
P00334,Q6F0W3,25
P00334,B1Y3E4,26
P00334,Q7VQG3,27
P00334,A6UE17,28
P00334,Q04PV9,29
P00334,Q2G6P1,30
P00334,B3E0Q7,31
P00334,Q1GUM2,32
P00334,A0LHQ7,33
P00334,B5YFA5,34
P00334,A7NLR3,35
P00334,B3PM40,36
P00334,Q9ZH99,37
P00334,Q74H71,38
P00334,P48982,39
P00334,P08499,40
P00334,Q6F199,41
P00334,P10135,42
P00334,B5YAD0,43
P00334,Q2N9C8,44
P00334,Q3SWK8,45
P00334,P50970,46
P00334,Q2GEB8,47
P00334,O50311,48
P00334,O88011,49
P00334,A2RCN4,50
P04385,A5UZX0,1
P04385,B7IDE2,2
P04385,Q896X8,3
P04385,P39574,4
P04385,Q9KDV4,5
P04385,A1KG98,6
P04385,B4F0A6,7
P04385,Q9R7D7,8
P04385,P13227,9
P04385,Q02761,10
P04385,B0SA29,11
P04385,A8ESV7,12
P04385,Q5GT12,13
P04385,B3DVT5,14
P04385,A3PHJ6,15
P04385,A9BIJ7,16
P04385,Q9RS27,17
P04385,Q253G3,18
P04385,B8FVH5,19
P04385,P47281,20
P04385,B9KJP6,21
P04385,Q88Z08,22
P04385,Q6A8B2,23
P04385,B3E044,24
P04385,B3DQ80,25
P04385,A1K9L8,26
P04385,D3HCJ2,27
P04385,Q3AEN8,28
P04385,B9KD06,29
P04385,Q9PQ79,30
P04385,B3W6W9,31
P04385,Q2Y720,32
P04385,Q30Y16,33
P04385,Q6F199,34
P04385,Q1IJG7,35
P04385,A1BDY0,36
P04385,A1R043,37
P04385,A2BTD6,38
P04385,Q6AFZ0,39
P04385,Q0RBM4,40
P04385,B0B9N3,41
P04385,B2V795,42
P04385,Q44473,43
P04385,Q6AEW2,44
P04385,Q5LP30,45
P04385,A4IQ83,46
P04385,B1ZNF1,47
P04385,Q88UX7,48
P04385,P78031,49
P04385,Q8KC74,50
P06208,A6VSA9,1
P06208,B7GT76,2
P06208,D8J0Q1,3
P06208,E3PVH7,4
P06208,Q0VLR3,5
P06208,Q7TVV6,6
P06208,A8FAK7,7
P06208,Q89LR8,8
P06208,A0LRM5,9
P06208,O66540,10
P06208,B1ZZ40,11
P06208,P9WHC1,12
P06208,Q5FFS3,13
P06208,Q68WW1,14
P06208,A7H9E0,15
P06208,Q7UP77,16
P06208,B9KJ54,17
P06208,Q1ASN4,18
P06208,P62457,19
P06208,A9FJ48,20
P06208,Q3A008,21
P06208,Q4FLM3,22
P06208,Q9L0Q6,23
P06208,A4J6H8,24
P06208,Q0C3U2,25
P06208,A9WS85,26
P06208,Q89ZM4,27
P06208,D5SRZ4,28
P06208,A0QHI1,29
P06208,Q7NCQ2,30
P06208,A2C476,31
P06208,Q03PZ7,32
P06208,A4JGV5,33
P06208,Q30TV3,34
P06208,Q67QF2,35
P06208,Q6KIF1,36
P06208,A3DGS4,37
P06208,Q2GEC2,38
P06208,P35868,39
P06208,B1Y7H6,40
P06208,B2UP00,41
P06208,Q9A871,42
P06208,Q6MKR7,43
P06208,B3PMN2,44
P06208,C1F4E8,45
P06208,Q88U22,46
P06208,A5IM24,47
P06208,C4LL05,48
P06208,B2KC76,49
P06208,Q1ISB7,50
P07741,Q5FSN7,1
P07741,A2C2A5,2
P07741,B2A0H0,3
P07741,A3PE89,4
P07741,A5GSL0,5
P07741,Q1AW34,6
P07741,B2S4S6,7
P07741,A8GAU8,8
P07741,A9GFF3,9
P07741,Q7UR74,10
P07741,Q5LIY6,11
P07741,O31060,12
P07741,Q0RNU1,13
P07741,Q7W3L2,14
P07741,Q7NBS4,15
P07741,A4SX83,16
P07741,Q11TJ3,17
P07741,A1UZL8,18
P07741,Q4JVE4,19
P07741,Q6KI92,20
P07741,Q049X1,21
P07741,A6LP26,22
P07741,A5EVW7,23
P07741,P47202,24
P07741,B0RS13,25
P07741,A1A1K5,26
P07741,Q2SRZ3,27
P07741,B5Y8Y0,28
P07741,Q6MPK7,29
P07741,B7J0M3,30
P07741,A4X5X7,31
P07741,Q31JG9,32
P07741,Q7VGF2,33
P07741,Q20Y76,34
P07741,A5D3H8,35
P07741,B3DXQ2,36
P07741,Q4FLB9,37
P07741,A8ESP0,38
P07741,P52985,39
P07741,A1KLT2,40
P07741,Q9RSI4,41
P07741,A1WVQ7,42
P07741,A5GTE8,43
P07741,B0SCE2,44
P07741,Q2RHN8,45
P07741,Q2GEC6,46
P07741,A0LIK5,47
P07741,Q98Q96,48
P07741,B2KBC0,49
P07741,Q0C3U2,50
P07991,Q8EP32,1
P07991,Q7VSA0,2
P07991,Q5NPZ5,3
P07991,Q8RIH3,4
P07991,Q30Y16,5
P07991,Q83GZ6,6
P07991,Q6AL48,7
P07991,B2IHX3,8
P07991,Q8NNP4,9
P07991,O08320,10
P07991,O67139,11
P07991,B1I197,12
P07991,Q3JR65,13
P07991,Q05FJ9,14
P07991,A3M6H8,15
P07991,B1Y3E4,16
P07991,O84687,17
P07991,Q50068,18
P07991,A6VDH2,19
P07991,Q9RS27,20
P07991,Q10XS2,21
P07991,Q254T8,22
P07991,Q9RUP6,23
P07991,Q2JPT2,24
P07991,A8ZV65,25
P07991,Q8Y1W6,26
P07991,A9B543,27
P07991,Q2GAI7,28
P07991,Q89LR8,29
P07991,P47357,30
P07991,A8EUZ4,31
P07991,P0A6L0,32
P07991,Q1DAT6,33
P07991,O51088,34
P07991,Q6AGD6,35
P07991,Q83FR1,36
P07991,B3PWT9,37
P07991,Q47XB7,38
P07991,P59362,39
P07991,Q9KWG3,40
P07991,B2RIY8,41
P07991,Q8KFL5,42
P07991,Q0C348,43
P07991,P60860,44
P07991,A5FRV9,45
P07991,P62382,46
P07991,Q83GS8,47
P07991,P27002,48
P07991,Q7VRS2,49
P07991,Q1GTS7,50
P13663,P41394,1
P13663,P10539,2
P13663,O25801,3
P13663,P49420,4
P13663,P41404,5
P13663,Q6A8B2,6
P13663,B2A8C9,7
P13663,B2V7M3,8
P13663,B3PMN9,9
P13663,O31219,10
P13663,A6LWG6,11
P13663,A7Z323,12
P13663,P55683,13
P13663,B5YG46,14
P13663,Q493B4,15
P13663,P63770,16
P13663,B2UMU5,17
P13663,Q1MPU1,18
P13663,A1W1A5,19
P13663,A1VIQ2,20
P13663,B0TC67,21
P13663,A3CLY6,22
P13663,Q8G7G5,23
P13663,Q3Z9I7,24
P13663,P62459,25
P13663,Q8D3B5,26
P13663,B4U9S4,27
P13663,Q2N5U7,28
P13663,O67857,29
P13663,P61732,30
P13663,Q0AZ87,31
P13663,P17166,32
P13663,Q47QV9,33
P13663,A2RIS2,34
P13663,A5WFW1,35
P13663,Q9CCT0,36
P13663,C5C9S6,37
P13663,P9WFX5,38
P13663,Q8ECU9,39
P13663,B3E0J8,40
P13663,A5CX61,41
P13663,O66651,42
P13663,Q5NR44,43
P13663,P73505,44
P13663,Q5P9M8,45
P13663,O67470,46
P13663,B2S3N6,47
P13663,Q48AN2,48
P13663,O66747,49
P13663,B0S9I4,50
P14148,Q6MJ22,1
P14148,Q8D203,2
P14148,Q3AFH3,3
P14148,A0PZW6,4
P14148,B3E0J5,5
P14148,A4J6H8,6
P14148,B1W3X4,7
P14148,P61720,8
P14148,A9KD35,9
P14148,O67723,10
P14148,Q9AIF4,11
P14148,B0SA29,12
P14148,A0Q2B3,13
P14148,Q03ZP0,14
P14148,B2UV41,15
P14148,P59421,16
P14148,A2C4Z1,17
P14148,B3CN48,18
P14148,Q057H8,19
P14148,Q98Q72,20
P14148,B0B7M6,21
P14148,Q8R711,22
P14148,B8D111,23
P14148,Q3AEN8,24
P14148,Q3AW67,25
P14148,Q7VQX7,26
P14148,Q058E2,27
P14148,Q2S6J0,28
P14148,Q8D2X9,29
P14148,Q04PU7,30
P14148,A9BFH2,31
P14148,Q89LR8,32
P14148,Q1IWA0,33
P14148,A7Z323,34
P14148,Q68WW1,35
P14148,B2V901,36
P14148,Q4FND0,37
P14148,Q5NR44,38
P14148,Q4FLM0,39
P14148,Q9Z6X5,40
P14148,B8D847,41
P14148,C1F627,42
P14148,Q2GEC8,43
P14148,P75577,44
P14148,Q9RSL3,45
P14148,B7J249,46
P14148,A1BIW8,47
P14148,A9NE82,48
P14148,Q6F1L2,49
P14148,Q0AXC8,50
P15007,Q7NAY0,1
P15007,Q88VW2,2
P15007,Q2GGS6,3
P15007,B1AIH2,4
P15007,Q2GD37,5
P15007,Q7VQH3,6
P15007,Q24YW4,7
P15007,A3DGK6,8
P15007,Q5NG54,9
P15007,B1MYJ5,10
P15007,Q9A871,11
P15007,B1VAN9,12
P15007,Q6KIF1,13
P15007,B1Y7H6,14
P15007,Q6AGD6,15
P15007,Q5WEW9,16
P15007,Q0I6G6,17
P15007,Q7NL02,18
P15007,Q46QQ8,19
P15007,Q2GFP0,20
P15007,Q7URL0,21
P15007,Q1D264,22
P15007,B1AJI1,23
P15007,Q2GAI7,24
P15007,P34038,25
P15007,P59362,26
P15007,Q2SR32,27
P15007,B2S3D0,28
P15007,B8HMR8,29
P15007,A8FEK1,30
P15007,B5YJZ3,31
P15007,B2KD56,32
P15007,P60920,33
P15007,Q6MJ16,34
P15007,Q7UFH9,35
P15007,P18787,36
P15007,Q0IDC6,37
P15007,A4T2G4,38
P15007,Q7UQZ8,39
P15007,Q47N75,40
P15007,Q49776,41
P15007,A5F9R5,42
P15007,O51323,43
P15007,A5UYU9,44
P15007,O05118,45
P15007,P74435,46
P15007,Q9WX15,47
P15007,Q1G9Z4,48
P15007,Q4A5C0,49
P15007,Q97MB3,50
P15624,Q9PQM4,1
P15624,Q0SMZ4,2
P15624,A6KYJ0,3
P15624,Q6LQ73,4
P15624,Q6AGD6,5
P15624,A4JGV5,6
P15624,Q114V5,7
P15624,Q3ABT5,8
P15624,A4XL26,9
P15624,A5IMA4,10
P15624,Q4A900,11
P15624,Q0AP80,12
P15624,A5V1W3,13
P15624,P47385,14
P15624,Q5FS84,15
P15624,B1GYW9,16
P15624,B5YDT1,17
P15624,Q4FMW6,18
P15624,B2KAQ0,19
P15624,B2V709,20
P15624,Q5HUR2,21
P15624,Q7M8Y8,22
P15624,A2C476,23
P15624,A5VIL5,24
P15624,Q6MB12,25
P15624,Q2GEZ6,26
P15624,Q2GDQ6,27
P15624,P27660,28
P15624,A9BHA5,29
P15624,Q98R33,30
P15624,P14218,31
P15624,Q7NAR7,32
P15624,A9NG35,33
P15624,Q8EUV2,34
P15624,A2RCN4,35
P15624,A9BAE4,36
P15624,A7I1G1,37
P15624,Q9PQ79,38
P15624,Q8EWS9,39
P15624,Q2GGS6,40
P15624,Q2NIJ4,41
P15624,B2KD56,42
P15624,B5YJZ3,43
P15624,P59057,44
P15624,B8G1G1,45
P15624,Q9ZH99,46
P15624,A1VEG5,47
P15624,Q3A008,48
P15624,A4J0E5,49
P15624,Q5SIP0,50
P15625,Q7VK64,1
P15625,A6L2I3,2
P15625,Q5PBV2,3
P15625,P94282,4
P15625,A9BFH2,5
P15625,Q83GS9,6
P15625,O84843,7
P15625,Q3APW3,8
P15625,Q6MDC0,9
P15625,Q1D6E0,10
P15625,P27001,11
P15625,B1VA93,12
P15625,C4ZBJ4,13
P15625,B0SBK8,14
P15625,Q319M1,15
P15625,Q2SSA0,16
P15625,B7GTP9,17
P15625,Q47N75,18
P15625,Q8EWB8,19
P15625,Q2SS99,20
P15625,Q7W7C7,21
P15625,B9KYV8,22
P15625,A5N7Q7,23
P15625,C5CUU6,24
P15625,Q8EX28,25
P15625,B1KD33,26
P15625,A5VT73,27
P15625,B2S4L0,28
P15625,Q895U7,29
P15625,Q492B6,30
P15625,Q7VK65,31
P15625,Q9K0G4,32
P15625,Q49136,33
P15625,B0B7Q0,34
P15625,Q11NV4,35
P15625,Q6KID2,36
P15625,Q7NAR7,37
P15625,Q8A9K9,38
P15625,A1A1K5,39
P15625,Q89AR5,40
P15625,B0K2E4,41
P15625,A5US42,42
P15625,P73058,43
P15625,B1VZR5,44
P15625,O67857,45
P15625,B2UP55,46
P15625,Q03W65,47
P15625,Q311Z4,48
P15625,Q8EFB2,49
P15625,Q07637,50
P16163,A6LKW9,1
P16163,Q9RR81,2
P16163,D0VWQ1,3
P16163,Q6AF87,4
P16163,P48982,5
P16163,Q9RRE5,6
P16163,Q47BM0,7
P16163,A1AWF3,8
P16163,B0SAC5,9
P16163,Q7VRS2,10
P16163,A2BT11,11
P16163,A1AVL1,12
P16163,Q6AFZ0,13
P16163,Q2GEH7,14
P16163,B2S3D0,15
P16163,Q9KX58,16
P16163,Q8D2K4,17
P16163,Q9X0D1,18
P16163,P47357,19
P16163,Q6AJL9,20
P16163,A9KJG7,21
P16163,Q83GX1,22
P16163,Q8R711,23
P16163,Q46J19,24
P16163,Q46KZ8,25
P16163,B3EUM2,26
P16163,Q2GCG4,27
P16163,Q8EUB4,28
P16163,Q4A5S0,29
P16163,A8EUZ4,30
P16163,A1VE87,31
P16163,B2THN0,32
P16163,Q9AQI4,33
P16163,Q6YPY6,34
P16163,P61704,35
P16163,B7J0H6,36
P16163,P59492,37
P16163,Q4FLM6,38
P16163,Q83FJ0,39
P16163,B3EUL8,40
P16163,A9FGF3,41
P16163,B1VS48,42
P16163,A9KJI6,43
P16163,Q88YE7,44
P16163,B7KKT8,45
P16163,Q88VW2,46
P16163,P77884,47
P16163,Q2SS99,48
P16163,O69689,49
P16163,B1VDP6,50
P25615,O67065,1
P25615,B9K895,2
P25615,P31682,3
P25615,A0Q2B3,4
P25615,Q6KID2,5
P25615,Q68WW2,6
P25615,P62456,7
P25615,Q8EUR6,8
P25615,A2BPZ0,9
P25615,Q8D2K8,10
P25615,A8Z5Y2,11
P25615,B2A0H0,12
P25615,Q5HUR2,13
P25615,Q8EUJ9,14
P25615,P59057,15
P25615,B3EUL5,16
P25615,A6QBZ2,17
P25615,P62410,18
P25615,A9BHQ2,19
P25615,Q8D204,20
P25615,Q8EX24,21
P25615,Q4A8C3,22
P25615,Q8EVI1,23
P25615,A9BH96,24
P25615,Q2NJZ2,25
P25615,Q8AAB1,26
P25615,Q4A6B0,27
P25615,Q2NJ60,28
P25615,Q895U7,29
P25615,Q7VQG3,30
P25615,Q8D294,31
P25615,A0KFV4,32
P25615,Q6KHK5,33
P25615,P62414,34
P25615,O66651,35
P25615,A6LMS4,36
P25615,Q7NAW2,37
P25615,O67730,38
P25615,Q8EQ56,39
P25615,Q6MPB7,40
P25615,A6TJD3,41
P25615,Q83GD1,42
P25615,Q8D333,43
P25615,B2THN0,44
P25615,Q9Z7J1,45
P25615,B1AIH2,46
P25615,Q7NBY8,47
P25615,Q2GH90,48
P25615,Q5FFS3,49
P25615,Q7VQH3,50
P27616,C4Z3J8,1
P27616,B2KCE9,2
P27616,A1K9I4,3
P27616,Q7UJ19,4
P27616,Q47KH4,5
P27616,Q72UH8,6
P27616,Q9KSR6,7
P27616,B6YRK7,8
P27616,Q83GX1,9
P27616,Q5WW20,10
P27616,A1K9L8,11
P27616,A5CSI8,12
P27616,Q67QF2,13
P27616,Q6ACB0,14
P27616,A0Q402,15
P27616,A0R2K7,16
P27616,A3DGS4,17
P27616,B2UP00,18
P27616,A9WT63,19
P27616,B8GW41,20
P27616,B9DK21,21
P27616,A4XLR4,22
P27616,A9C1G8,23
P27616,P60860,24
P27616,B4U745,25
P27616,B4F0A6,26
P27616,O32483,27
P27616,Q7VWK6,28
P27616,O67881,29
P27616,Q31IN7,30
P27616,A9B562,31
P27616,Q8NQ39,32
P27616,A2RMS1,33
P27616,Q2GHH2,34
P27616,A0PPN8,35
P27616,P20819,36
P27616,A2SK12,37
P27616,A9W4G3,38
P27616,Q01VX3,39
P27616,A8MEH2,40
P27616,O07131,41
P27616,Q0STA0,42
P27616,A5N7P1,43
P27616,Q9K4Z5,44
P27616,O66462,45
P27616,A6LP26,46
P27616,Q83WI9,47
P27616,Q4FM20,48
P27616,B9KHN0,49
P27616,P47518,50
P27952,Q7NEG9,1
P27952,B2S2E1,2
P27952,Q2N9C8,3
P27952,A5FZW0,4
P27952,A5IM88,5
P27952,Q04G79,6
P27952,B3EQ83,7
P27952,Q1AVY7,8
P27952,A9FQE0,9
P27952,A9BFZ9,10
P27952,A0M581,11
P27952,P12289,12
P27952,Q72NG1,13
P27952,C4XLZ2,14
P27952,A9ETF4,15
P27952,P50970,16
P27952,E8N877,17
P27952,Q6AP71,18
P27952,Q1IZU9,19
P27952,Q4L7K8,20
P27952,Q2J545,21
P27952,Q6A8B2,22
P27952,Q4JUI5,23
P27952,Q1MQR5,24
P27952,Q7VSA0,25
P27952,C4ZBS4,26
P27952,Q04G65,27
P27952,B9KHM7,28
P27952,B1I197,29
P27952,Q8XHE4,30
P27952,P56690,31
P27952,Q2P100,32
P27952,O84631,33
P27952,Q6A8L4,34
P27952,A0QHI1,35
P27952,B9KHV2,36
P27952,Q5SKL7,37
P27952,Q6AB89,38
P27952,Q1ASC4,39
P27952,P54122,40
P27952,B2UPQ2,41
P27952,Q8G5W9,42
P27952,Q6AL48,43
P27952,Q0RRR5,44
P27952,A9FDP5,45
P27952,Q5LP30,46
P27952,Q2LQA1,47
P27952,P74299,48
P27952,Q1D8Z9,49
P27952,Q67LA5,50
P30793,Q8KEA8,1
P30793,Q9RYB4,2
P30793,A6SZ52,3
P30793,Q7UJJ7,4
P30793,A5FHM7,5
P30793,B5YJV0,6
P30793,Q212N0,7
P30793,Q8RH43,8
P30793,P0A6T5,9
P30793,A8GUB6,10
P30793,A2SKU1,11
P30793,Q49WY3,12
P30793,A6LWG6,13
P30793,Q7VFG4,14
P30793,Q2RYT3,15
P30793,Q8EWB8,16
P30793,A7IKP6,17
P30793,Q67QF2,18
P30793,A9FDP5,19
P30793,P56690,20
P30793,Q72V30,21
P30793,A8F4S8,22
P30793,P47202,23
P30793,Q7UQZ8,24
P30793,Q38WN0,25
P30793,A4X5X7,26
P30793,A1BHA5,27
P30793,Q50307,28
P30793,B2URE3,29
P30793,Q12GW5,30
P30793,P62457,31
P30793,Q8EX28,32
P30793,Q2S0L2,33
P30793,Q8KAW7,34
P30793,B9KJP6,35
P30793,B5ERI3,36
P30793,D5T3F2,37
P30793,A9BJE0,38
P30793,A8F4F7,39
P30793,A8YXM3,40
P30793,Q7UEY4,41
P30793,Q1D761,42
P30793,Q2RMV4,43
P30793,B8IZS6,44
P30793,A0L5I2,45
P30793,P35868,46
P30793,C4K7A0,47
P30793,Q489P5,48
P30793,B3CQC3,49
P30793,O66522,50
P32347,A8F331,1
P32347,Q1QA45,2
P32347,Q1D1F0,3
P32347,A9KCZ5,4
P32347,A0M6C4,5
P32347,A1BCW4,6
P32347,Q1QJ95,7
P32347,Q2GCG4,8
P32347,A5CDS4,9
P32347,A0Q8F6,10
P32347,A6QAQ4,11
P32347,A5G1D5,12
P32347,A1ALN0,13
P32347,Q5GTT1,14
P32347,Q6MB12,15
P32347,B4U9S4,16
P32347,A7H9E0,17
P32347,B8G821,18
P32347,Q1GDK6,19
P32347,Q2N6J8,20
P32347,Q8CWI5,21
P32347,B5YK82,22
P32347,B8GW41,23
P32347,Q01W10,24
P32347,Q2JX97,25
P32347,A4X548,26
P32347,Q6AHF5,27
P32347,Q83FJ0,28
P32347,B1VDP6,29
P32347,Q30S93,30
P32347,A7Z323,31
P32347,A1VDW4,32
P32347,Q7VW08,33
P32347,C1CXU0,34
P32347,B8HNJ7,35
P32347,Q8KAK2,36
P32347,Q49136,37
P32347,P62382,38
P32347,B2KBC0,39
P32347,Q9RRU5,40
P32347,Q7NC67,41
P32347,Q9RRX5,42
P32347,Q3B533,43
P32347,Q8G3N6,44
P32347,Q6A7V6,45
P32347,C0ZF57,46
P32347,Q73JB2,47
P32347,Q5SKL7,48
P32347,B9KYX4,49
P32347,Q83FM6,50
P32969,Q9ZI38,1
P32969,Q9KH71,2
P32969,A1AVK2,3
P32969,B8D847,4
P32969,A9NEI9,5
P32969,P75205,6
P32969,Q1AU30,7
P32969,A4XLM7,8
P32969,B0B8A2,9
P32969,A6Q747,10
P32969,Q319M1,11
P32969,Q057D8,12
P32969,Q03YQ2,13
P32969,Q2JX97,14
P32969,Q1MPU1,15
P32969,A5VT73,16
P32969,Q6MJ22,17
P32969,A1TRL4,18
P32969,Q8D2M4,19
P32969,Q05FJ9,20
P32969,A6T962,21
