query_id,corpus_id,rank
O29238,O67226,1
O29238,O51934,2
O29238,O67037,3
O29238,O66893,4
O29238,O34204,5
O29238,Q87AQ6,6
O29238,Q1RIM1,7
O29238,P73810,8
O29238,Q9CG80,9
O29238,Q9X909,10
O29238,Q9X3X7,11
O29238,Q9KRB2,12
O29238,Q8K9P7,13
O29238,O51768,14
O29238,O83409,15
O29238,P55991,16
O29238,P78032,17
O29238,Q9JN65,18
O29238,P34184,19
O29238,P40114,20
O29238,Q6AMA0,21
O29238,C4XS28,22
O29238,Q7VI03,23
O29238,Q2LVX4,24
O29238,Q6MNT9,25
O29238,F2XG53,26
O29238,Q67NG0,27
O29238,Q8RI94,28
O29238,B0TWG4,29
O29238,A1WZ95,30
O29238,Q67SJ2,31
O29238,Q9PQL2,32
O29238,C3L496,33
O29238,Q30S35,34
O29238,P59362,35
O29238,Q6FFG4,36
O29238,A9BIJ7,37
O29238,Q1LU20,38
O29238,A5N7Q5,39
O29634,Q4FPF7,1
O29634,A8EVA1,2
O29634,Q1MRU8,3
O29634,A2BYM8,4
O29634,Q2SRV0,5
O29634,B0JV09,6
O29634,Q11R91,7
O29634,Q8EQZ4,8
O29634,Q3MDN0,9
O29634,Q0AWX1,10
O29634,A5IIL8,11
O29634,A0LV66,12
O29634,A5D1I3,13
O29634,Q31PW0,14
O29634,Q5SLU5,15
O29634,A5N820,16
O29634,Q3AC76,17
O29634,A8MHC7,18
O29634,B2V752,19
O29634,Q7U4C6,20
O29634,Q6MLA0,21
O29634,Q313K1,22
O29634,B4SAK8,23
O29634,A5FIL7,24
O29634,B9EBC6,25
O29634,Q485F4,26
O29634,A1VX88,27
O29634,Q0KA30,28
O29634,A9B6H3,29
O29634,Q2S009,30
O29634,B5EBC6,31
O29634,C5D8U9,32
O29634,A5UX01,33
O29634,Q9Z9S0,34
O29634,B7IF45,35
O29634,Q51832,36
O29634,Q11KH2,37
O29634,A7HQZ3,38
O29634,B0B9D6,39
O29634,Q0AEI5,40
O29634,Q18BC9,41
O29634,B5RKU7,42
O29634,B2GC51,43
O29634,B2A2P0,44
O29634,Q5PBG2,45
O29634,P56121,46
O29634,Q8RDX3,47
O29634,A2REG0,48
O29634,B1MZ17,49
O29634,Q73MG1,50
O29976,Q1AWQ0,1
O29976,B5YHS4,2
O29976,Q8KA74,3
O29976,Q48269,4
O29976,B1I194,5
O29976,A8F4D4,6
O29976,O66863,7
O29976,A1VZG5,8
O29976,Q21YX2,9
O29976,A1KR65,10
O29976,B8GYT1,11
O29976,A3PBY5,12
O29976,B8FY55,13
O29976,A1WZS9,14
O29976,Q6MI59,15
O29976,Q891S2,16
O29976,Q2JII9,17
O29976,Q83NE5,18
O29976,Q2GE40,19
O29976,Q8RHM3,20
O29976,A1R030,21
O29976,Q12FR3,22
O29976,A1WY80,23
O29976,Q7VIB6,24
O29976,Q9RW61,25
O29976,B3DU23,26
O29976,B9KHH2,27
O29976,Q04G65,28
O29976,B0T542,29
O29976,Q5WEW9,30
O29976,Q9ZBM2,31
O29976,A8F7R9,32
O30298,O33832,1
O30298,O67791,2
O30298,Q92M71,3
O30298,P74158,4
O30298,Q45499,5
O30298,A7IGL7,6
O30298,A5VVE8,7
O30298,A4YNQ7,8
O30298,A5E987,9
O30298,Q2LUC0,10
O30298,Q04T19,11
O30298,P46813,12
O30298,A2BZC2,13
O30298,A8F450,14
O30298,B3ERE1,15
O30298,A3DDM2,16
O30298,Q50319,17
O30298,B3QB72,18
O30298,Q6MDL5,19
O30298,A9BHU3,20
O30298,B2V6E2,21
O30298,B9E2A2,22
O30298,B2UVU9,23
O30298,Q895U7,24
O30298,A5FWQ8,25
O30298,Q7NGN9,26
O30298,A3D0P6,27
O30298,O08320,28
O30298,Q5F584,29
O50083,Q3AHX1,1
O50083,A9VID8,2
O50083,B2S3K6,3
O50083,B9KYD3,4
O50083,Q9RW24,5
O50083,Q4L8J6,6
O50083,Q5FQ98,7
O50083,Q168R5,8
O50083,A1KUU8,9
O50083,A9WIA0,10
O50083,A1A0A9,11
O50083,Q98ML9,12
O50083,Q1GX07,13
O50083,B0T734,14
O50083,Q8Y8D3,15
O50083,Q6MC00,16
O50083,Q129M0,17
O50083,B2S100,18
O50083,A0Q756,19
O50083,B1YEE3,20
O50083,A8YU42,21
O50083,B0B9W3,22
O50083,Q2NIS4,23
O50083,B3PMN9,24
O50083,B5YFA5,25
O50083,P0A697,26
O50083,Q1IV19,27
O50083,Q99Z83,28
O50083,O66540,29
O50083,Q5SJ28,30
O50131,Q97GH9,1
O50131,P73133,2
O50131,Q9CHD3,3
O50131,Q5HP24,4
O50131,Q9CC12,5
O50131,P59316,6
O50131,Q9PIR7,7
O50131,Q818W2,8
O50131,P63566,9
O50131,P59319,10
O50131,Q7VMS5,11
O50131,Q8CUM9,12
O50131,Q2FVJ6,13
O50131,B7GHM5,14
O50131,Q82UP3,15
O50131,P24087,16
O50131,O08321,17
O50131,Q728P4,18
O50131,Q87DM8,19
O50131,Q8EP32,20
O50131,P59318,21
O50131,Q7MAE6,22
O50131,P22805,23
O50131,P59315,24
O50131,Q8XWN8,25
O50131,Q7VSA0,26
O50131,P44426,27
O50131,Q1MPW7,28
O50131,Q9JRW9,29
O50131,A6TJD8,30
O50131,Q8D3C8,31
O50131,Q9ZKM5,32
O50131,Q31SA6,33
O50131,B4U8M6,34
O50131,A3CL81,35
O50131,Q12EF7,36
O50131,C1A7K7,37
O50131,P0A4X7,38
O50131,Q8K9P0,39
O50131,Q83FJ5,40
O50131,A7I252,41
O50131,A1KG00,42
O50131,Q6MAC7,43
O50131,Q75G04,44
O50131,Q9X0Y2,45
O50131,Q7NDF6,46
O50131,O05714,47
O50131,P30539,48
O50131,B5YDT2,49
O50131,O25577,50
O58038,Q9WY40,1
O58038,Q5SHD4,2
O58038,B1WY30,3
O58038,Q6ASN4,4
O58038,Q8EWS9,5
O58038,Q3JR65,6
O58038,Q12L31,7
O58038,B3PLZ2,8
O58038,A1U6U9,9
O58038,Q254T8,10
O58038,Q83GZ6,11
O58038,Q7UFS3,12
O58038,C1DHW2,13
O58038,Q8D1V0,14
O58038,Q7VRS2,15
O58038,Q7UFW4,16
O58038,P59603,17
O58038,B2UX29,18
O58038,Q8PK26,19
O58038,B0RZV0,20
O58038,B9KH18,21
O58038,Q5YY71,22
O58038,Q4A5Q7,23
O58038,Q3Z6A1,24
O58038,B2A8M8,25
O58038,Q493G5,26
O58038,Q6NJH8,27
O58038,A9WQ90,28
O58038,Q65RB5,29
O58038,P65500,30
O58038,A8F446,31
O58038,Q4A899,32
O58038,B0S1S2,33
O58038,A1VZF8,34
O58038,C0QY98,35
O93627,P04718,1
O93627,Q93UZ0,2
O93627,A0KWB1,3
O93627,Q114V5,4
O93627,P62062,5
O93627,Q2RZD2,6
O93627,Q0BXD3,7
O93627,A9F3W3,8
O93627,Q4FT93,9
O93627,A7HMG4,10
O93627,A5IBJ1,11
O93627,Q5SJ28,12
O93627,A7FQU9,13
O93627,Q5FTL1,14
O93627,C0R3K2,15
O93627,A9BAE4,16
O93627,Q4A5C0,17
O93627,D3EBC1,18
O93627,B5YFU5,19
O93627,Q3SWK8,20
O93627,Q1INB1,21
O93627,P75423,22
O93627,O67742,23
P28061,A6W970,1
P28061,A1TAP4,2
P28061,C7R403,3
P28061,Q9Z4W7,4
P28061,G3XDA8,5
P28061,A9WSB2,6
P28061,B0U3B2,7
P28061,B7J0H6,8
P28061,O67068,9
P28061,Q9RSK9,10
P28061,Q5LIQ7,11
P28061,P03963,12
P29564,O34744,1
P29564,Q55749,2
P29564,P21631,3
P29564,P37725,4
P29564,P42451,5
P29564,Q05590,6
P29564,P59576,7
P29564,Q899G3,8
P29564,B3QZ51,9
P29564,Q7VBM9,10
P29564,A5VJ17,11
P42850,Q55905,1
P42850,O67899,2
P42850,O83018,3
P42850,O51508,4
P42850,Q89B04,5
P42850,P23536,6
P42850,P47668,7
P42850,Q9KZP1,8
P42850,O84340,9
P42850,P34038,10
P42850,A4XJ49,11
P42850,A2BSL8,12
P42850,B4SET5,13
P42850,B2TIC3,14
P42850,B3QQZ0,15
P42850,A6QBZ9,16
P42850,B7KCF3,17
P42850,A0R3S7,18
P42850,B0S1S2,19
P42850,A0LJA8,20
P42850,Q87CM2,21
P42850,Q254S9,22
P42850,Q98Q02,23
P50384,A9BHQ6,1
P50384,Q9KCB3,2
P50384,Q0B006,3
P50384,O66576,4
P50384,A4XLM7,5
P50384,A8FEK1,6
P50384,Q46WU8,7
P50384,Q5ZX98,8
P50384,B3QUY6,9
P50384,Q03WZ9,10
P50384,Q4FM53,11
P50384,Q254S7,12
P50384,Q02000,13
P50384,B8I0U9,14
P50384,B5EBU6,15
P50384,Q8KC17,16
P50384,Q2S1Z6,17
P50384,Q8R9M6,18
P50384,B8FVH5,19
P50384,Q8F708,20
P50384,B8DZP4,21
P50384,B1I3Z8,22
P50384,P26924,23
P50384,A9F0C1,24
P50384,Q021N5,25
P50384,B3W6W9,26
P50384,Q1CZH6,27
P50384,B5ERI3,28
P50384,B8DM45,29
P50384,Q81TM1,30
P50384,Q47YC2,31
P50384,Q1QV38,32
P50384,Q0C1A1,33
P50384,Q7UYS5,34
P50384,Q1GUW8,35
P50384,Q3M4T0,36
P50384,A5CS25,37
P50384,Q5FNM7,38
P50384,Q31B38,39
P50384,B1VZR5,40
P50384,Q1IZP8,41
P50384,Q4JWC7,42
P50384,A5WFZ6,43
P50384,A4J0E5,44
P50384,P56737,45
P50384,B8D7H6,46
P50384,Q12LE4,47
P50384,P06559,48
P50384,C6DGZ7,49
P50384,Q8AAD5,50
P56218,P56102,1
P56218,P0A078,2
P56218,O66489,3
P56218,P0A5J3,4
P56218,O83814,5
P56218,O51132,6
P56218,O84859,7
P56218,Q59509,8
P56218,P44421,9
P56218,Q9ZCD3,10
P56218,P69000,11
P56218,P47418,12
P56218,Q9S6S1,13
P56218,O52353,14
P56218,Q9Z873,15
P56218,B9DUZ0,16
P56218,A0LHQ7,17
P56218,B4UDJ7,18
P56218,A5EW54,19
P56218,Q4A6B0,20
P56218,B8FU95,21
P56218,B3CVK1,22
P56218,Q5LC76,23
P56218,Q3AHX1,24
P56218,A1VE87,25
P56218,Q8D2X0,26
P56218,Q9RUD2,27
P56709,A6LVB6,1
P56709,Q6KI22,2
P56709,Q8XHE4,3
P56709,P56429,4
P56709,Q891W4,5
P56709,Q0ABZ7,6
P56709,Q9PR21,7
P56709,Q7WH76,8
P56709,Q6LUL1,9
P58301,Q9X1X1,1
P58301,Q8REH4,2
P58301,Q7ZAK1,3
P58301,E1X022,4
P58301,P51834,5
P58301,Q3ABN1,6
P58301,Q88WJ9,7
P58301,Q7UQV4,8
P58301,Q24U48,9
P58301,P73340,10
P58301,P9WGF2,11
P58301,C4ZJU1,12
P58301,Q1D2R5,13
P58301,B8CW13,14
P58301,B9E1H0,15
P58301,O66878,16
P58301,Q81ZL2,17
P58301,Q7NG51,18
P58301,B8GZ28,19
P58301,P47540,20
P58301,Q5H054,21
P58301,A9II65,22
P58301,Q8KBS6,23
P58301,P41508,24
P58301,A3PMS2,25
P58301,Q6N1B7,26
P58301,Q604U6,27
P58301,Q4A5A4,28
P58301,Q03ZL5,29
P58301,Q88XV1,30
P58301,Q1INB1,31
P58301,Q04FM1,32
P58301,Q49ZD9,33
P58301,B2IHX3,34
P58301,Q2NIT5,35
P58301,O67691,36
P58301,Q49588,37
P58301,P73053,38
P58301,A9GN91,39
P58301,Q9CNP2,40
P58301,Q8EWS6,41
P58301,C5CHA8,42
P58301,Q2IYS5,43
P58301,Q187T6,44
P58301,Q9PPV2,45
P58301,A0PXX8,46
P58301,A9KSS0,47
P58301,Q6F1W4,48
P58301,Q180E4,49
P58301,Q7NAQ7,50
P74759,O67037,1
P74759,O67226,2
P74759,O51934,3
P74759,O34204,4
P74759,O66893,5
P74759,P55991,6
P74759,P73810,7
P74759,O83409,8
P74759,Q1RIM1,9
P74759,Q9CG80,10
P74759,Q9X909,11
P74759,Q87AQ6,12
P74759,Q9KRB2,13
P74759,O51768,14
P74759,Q9X3X7,15
P74759,Q8K9P7,16
P74759,Q9JN65,17
P74759,P78032,18
P74759,P40114,19
P74759,P34184,20
P74759,A6LCY1,21
P74759,A1KC59,22
P74759,A0KL76,23
P74759,B3QGV7,24
P74759,P71505,25
P74759,Q2LVX4,26
P74759,Q6MNT9,27
P74759,Q8RHK3,28
P74759,A5FQB7,29
P74759,A5FS84,30
P74759,B2KEK1,31
P74759,Q70WY6,32
P74759,C4Z1J3,33
P74759,B5ERM3,34
P74759,Q6MI59,35
P74759,Q56319,36
P74759,Q1QSW9,37
P74759,A6VPH7,38
P84140,A6UCB5,1
P84140,Q5GRV2,2
P84140,Q8RGM4,3
P84140,Q7VGM5,4
P84140,A1ALN0,5
P84140,A5IHZ7,6
P84140,O67083,7
P84140,P54086,8
P84140,P44704,9
P84140,Q6NAL3,10
P95867,Q44316,1
P95867,Q9RX51,2
P95867,P30537,3
P95867,Q0TQ16,4
P95867,Q8RF62,5
P95867,Q2J6Q9,6
P95867,A6VP15,7
P95867,Q081Q4,8
P95867,Q2T6R3,9
P95867,Q1WSM8,10
P95867,P30539,11
P95867,Q87FR0,12
P95867,B0B998,13
P95867,Q114I1,14
P95867,Q9RTB7,15
P95867,Q6MAB4,16
P95867,O86956,17
P95867,P43473,18
P95867,Q2S498,19
P95867,Q31E81,20
P95867,Q8G784,21
P95867,D7BMJ2,22
P95867,Q252T8,23
P95867,Q9A871,24
P96022,Q18A91,1
P96022,Q4L7K8,2
P96022,Q3ABL2,3
P96022,B2FLR2,4
P96022,Q64X95,5
P96022,A0Q6K9,6
P96022,B8FBE8,7
P96022,A5FSS1,8
P96022,Q88V07,9
P96022,B1AJ79,10
P96022,B1KD33,11
P96022,Q6FFG4,12
P96022,B1YK83,13
P96022,Q8XZ19,14
P96022,Q73P36,15
P96022,A2RNH9,16
P96022,Q67QM6,17
P96022,Q6AL48,18
P96022,A1WY69,19
P96022,A5D243,20
P96022,Q8EQ56,21
P96022,Q98JM5,22
P96022,Q9AK82,23
P96022,Q7USY7,24
P96022,A6W1V6,25
P96022,Q635E0,26
P96022,P63988,27
P96022,B1ZN03,28
P96022,A3DH61,29
P96022,A5N2U5,30
P96022,Q8REB0,31
P96022,P54560,32
P96022,Q8FW50,33
P96022,Q97MB3,34
P96022,P26257,35
P96022,Q8G6E0,36
P96022,Q5NPR4,37
P96022,A0A0H3GM48,38
P96022,P57215,39
P96022,Q7NTY9,40
P96022,B8J008,41
P96022,Q8XQ83,42
P96022,P56429,43
P96022,Q9CCT0,44
P96022,Q7VQT0,45
Q08582,O67037,1
Q08582,O67226,2
Q08582,O51934,3
Q08582,O66893,4
Q08582,Q9X909,5
Q08582,O34204,6
Q08582,Q87AQ6,7
Q08582,P73810,8
Q08582,Q9CG80,9
Q08582,Q1RIM1,10
Q08582,Q9X3X7,11
Q08582,Q9KRB2,12
Q08582,O83409,13
Q08582,P78032,14
Q08582,P55991,15
Q08582,Q8K9P7,16
Q08582,Q9JN65,17
Q08582,O51768,18
Q08582,P34184,19
Q08582,B4U6K0,20
Q08582,P40114,21
Q08582,A0L516,22
Q08582,Q9Z9F6,23
Q08582,B0S9J3,24
Q08582,O67163,25
Q08582,O66878,26
Q08582,Q15RL2,27
Q08582,A8HYF7,28
Q08582,O83806,29
Q08582,P0A4R4,30
Q08582,A5FRW5,31
Q08582,Q2SRV0,32
Q12XX5,C0QRP9,1
Q12XX5,P76329,2
Q12XX5,Q1AXX5,3
Q12XX5,P0AGB0,4
Q12XX5,Q7VHV4,5
Q12XX5,Q1AW68,6
Q12XX5,C1A492,7
Q12XX5,Q3IZ78,8
Q12XX5,O08333,9
Q12XX5,A5D508,10
Q12XX5,C1F924,11
Q12XX5,Q3ADG9,12
Q12XX5,Q8U8J4,13
Q50837,Q7VJ02,1
Q50837,Q9RPQ3,2
Q50837,A1WXS8,3
Q50837,P62392,4
Q50837,Q2S3T1,5
Q50837,B9M8U6,6
Q50837,A1BDQ9,7
Q50837,Q5FPD9,8
Q50837,Q7UJC4,9
Q50837,O67780,10
Q50837,Q9RWD6,11
Q50837,Q98LQ5,12
Q50837,Q7VD07,13
Q50837,Q7VQW4,14
Q50837,Q9X0C5,15
Q50837,Q9X3W1,16
Q50837,A0LTT2,17
Q50837,A1TL07,18
Q50837,Q7NLB5,19
Q50837,Q8A7Z7,20
Q50837,Q8CXM8,21
Q50837,Q5HKP3,22
Q50837,P44434,23
Q50837,Q87C35,24
Q50837,A9B6H3,25
Q50837,Q048Y5,26
Q50837,A3D0P6,27
Q57573,O67791,1
Q57573,O33832,2
Q57573,Q92M71,3
Q57573,Q45499,4
Q57573,P74158,5
Q57573,P46813,6
Q57573,Q2LUC0,7
Q57573,A4YNQ7,8
Q57573,B3ERE1,9
Q57573,A7IGL7,10
Q57573,A7GXH6,11
Q57573,A5VVE8,12
Q57573,Q12EF7,13
Q57573,Q4A7J2,14
Q57573,A8F593,15
Q57573,A4VVS8,16
Q57573,B5YK85,17
Q57573,B2V6E2,18
Q57573,P26257,19
Q57573,Q9RYB4,20
Q57573,A0PXA5,21
Q57573,Q1AVY7,22
Q57658,P10539,1
Q57658,P49420,2
Q57658,P41404,3
Q57658,O25801,4
Q57658,O31219,5
Q57658,Q92IJ0,6
Q57658,O67724,7
Q57658,B6JHG4,8
Q57658,A3DGK5,9
Q57658,C4Z4C2,10
Q57658,B8D1G6,11
Q57658,Q7M7U1,12
Q57658,A8F448,13
Q57658,B0UPC4,14
Q57658,B0TCA6,15
Q57658,Q15X80,16
Q57658,A0L482,17
Q57658,P96136,18
Q57658,A0Q1F0,19
Q57658,C0QI21,20
Q57658,Q1AS32,21
Q57658,B1GYR2,22
Q57658,A5N8G4,23
Q57658,B5YAL8,24
Q57658,A5FPC2,25
Q57658,A2C239,26
Q57658,B2UKZ6,27
Q57658,A5CVH0,28
Q57658,C1ER06,29
Q57658,C0QYU7,30
Q57658,Q8CUN2,31
Q57658,B0K4D2,32
Q57658,Q5HP21,33
Q57658,P41399,34
Q57658,B0CD68,35
Q57658,Q8KDE3,36
Q57658,Q5FGD5,37
Q57658,Q4A0N1,38
Q57658,B3E0U0,39
Q57658,A5WFU8,40
Q57658,Q3MG30,41
Q57658,C0Z6T1,42
Q57658,C4LID5,43
Q57658,B3DSZ3,44
Q57658,B8D6W0,45
Q57658,B2GBN0,46
Q57658,Q7UVL4,47
Q57658,Q9PEM6,48
Q57658,B1YJL9,49
Q57658,Q0B5P6,50
Q57688,Q9WZP7,1
Q57688,Q186F4,2
Q57688,Q6G7L8,3
Q57688,B2TQ14,4
Q57688,B2A1A8,5
Q57688,A6VPG7,6
Q57688,A8ZV98,7
Q57688,Q0AZ87,8
Q57688,B5YHK1,9
Q57688,B8FJW2,10
Q57688,A4XIQ3,11
Q57688,O67100,12
Q57688,B1YJJ2,13
Q57688,B8E2P6,14
Q57688,Q9WXZ5,15
Q57688,A5I421,16
Q57688,Q8R807,17
Q57763,B9KXN0,1
Q57763,A7GTM8,2
Q57763,A6Q574,3
Q57763,B5YI28,4
Q57763,A5GIW2,5
Q57763,C0ZGF5,6
Q57763,A6VCN1,7
Q57763,O66615,8
Q57763,B5EL74,9
Q57763,A5I788,10
Q57763,Q0VMX9,11
Q57763,B0TI92,12
Q57763,Q11PK9,13
Q57763,B1ZMW8,14
Q57763,A0Q7F1,15
Q57763,P00467,16
Q57763,Q315M7,17
Q57763,Q21G20,18
Q57763,B7KLH9,19
Q57763,Q3MG83,20
Q57763,Q5H071,21
Q57763,A3DDM2,22
Q57763,A0ZZM2,23
Q58085,O66747,1
Q58085,A2BTC2,2
Q58085,O67899,3
Q58085,Q01SP7,4
Q58085,Q5WHT9,5
Q58085,Q5H054,6
Q58085,P9WQ73,7
Q58085,B8D7Y0,8
Q58085,A6UCC1,9
Q58293,P65831,1
Q58293,A1S382,2
Q58293,P44083,3
Q58293,P59318,4
Q58293,B5RLH3,5
Q58293,D0L1G3,6
Q58293,A3MYX4,7
Q58323,O35033,1
Q58323,P73881,2
Q58323,O51752,3
Q58323,Q5E8M6,4
Q58323,P9WNZ1,5
Q58323,O84222,6
Q58323,B1ZN03,7
Q58323,Q9KYP1,8
Q58323,Q10XS2,9
Q58323,D7CWZ0,10
Q58323,Q9X909,11
Q58323,Q2GEW1,12
Q58323,Q8NQ39,13
Q58323,Q0PBX7,14
Q58323,Q5ZX98,15
Q58323,A5FDF9,16
Q58439,Q9WZ31,1
Q58439,A8MF41,2
Q58439,Q1WTM3,3
Q58439,Q5FPK1,4
Q58717,Q746M7,1
Q58717,Q31N05,2
Q58717,C0QPF0,3
Q58717,A5IKN6,4
Q58717,O26061,5
Q58761,Q83AQ1,1
Q58761,Q55848,2
Q58761,Q7MT83,3
Q58761,Q8G5P2,4
Q58761,Q9PQV0,5
Q58761,Q9RUD2,6
Q58761,B9KPJ0,7
Q58761,P65239,8
Q58761,P47304,9
Q58761,Q98R83,10
Q58761,Q5QWS1,11
Q58761,A0ZZM2,12
Q58761,Q7W3L2,13
Q58761,Q20Y76,14
Q58761,Q9PJJ6,15
Q58761,Q7VGF2,16
Q58761,Q6KI92,17
Q58761,Q2S320,18
Q58761,A0RR59,19
Q58761,Q73UD7,20
Q58761,C1ARF7,21
Q58761,Q31JG9,22
Q58761,Q2SRZ3,23
Q58761,Q4JVE4,24
Q58761,A5EVW7,25
Q58761,P47202,26
Q58761,A8GAU8,27
Q58761,Q5FSN7,28
Q58761,O31060,29
Q58761,P0AG16,30
Q58761,A1UZL8,31
Q58761,B2A0H0,32
Q58761,Q7VZ79,33
Q58761,A1KLT2,34
Q58761,A6LJP2,35
Q58761,A4SGU2,36
Q58761,A4SX83,37
Q58761,B7J0M3,38
Q58761,B2S4S6,39
Q58761,Q7UR74,40
Q58761,A3PE89,41
Q58761,P47518,42
Q58761,Q5LIY6,43
Q58761,Q9RX68,44
Q58761,A5D3H8,45
Q58761,A5UA71,46
Q58761,A1SPW6,47
Q58761,P65831,48
Q58761,Q049X1,49
Q58761,A8ESP0,50
Q58813,P44777,1
Q58813,Q89AG3,2
Q58813,B1H0I8,3
Q58813,Q7VBN8,4
Q58813,Q5FFS3,5
Q58813,Q891Y7,6
Q58813,Q601X8,7
Q58813,Q8RI74,8
Q58813,Q2LXE3,9
Q58813,A9KLM2,10
Q58813,C0QWR3,11
Q58813,Q8UBQ6,12
Q58813,Q46JT8,13
Q59000,Q3AFH3,1
Q59000,Q9X1A5,2
Q59000,Q1ASN4,3
Q59000,Q9PMD4,4
Q59000,Q5SLL6,5
Q59000,B8G1G1,6
Q59000,Q7U6T0,7
Q59000,B0S9I4,8
Q59000,A5VIL5,9
Q59000,Q6KH90,10
Q59000,Q4A7J2,11
Q59000,Q2NJ38,12
Q59000,B7J0H6,13
Q59000,Q9KX58,14
Q59000,Q6F1L2,15
Q59000,Q8EVU1,16
Q59000,P47357,17
Q59000,Q255I6,18
Q59000,B2S370,19
Q59000,Q6MD44,20
Q59000,Q21M11,21
Q59000,A9KFK2,22
Q59000,Q5QWW0,23
Q59000,Q4FVH5,24
Q59000,Q8KDQ7,25
Q59000,Q5WYE0,26
Q59000,Q5P0T4,27
Q59000,Q21ZD5,28
Q59000,Q59088,29
Q59000,Q8G7I6,30
Q59000,P0A0T1,31
Q59000,Q8K910,32
Q59000,A9I734,33
Q59000,A8ZSB6,34
Q59000,C3K249,35
Q59000,Q6G0T9,36
Q59000,Q2NB79,37
Q59000,B0T2Y6,38
Q59000,Q44407,39
Q59000,O66954,40
Q59000,Q8DKA0,41
Q59000,A1A1K5,42
Q59000,Q9WXZ5,43
Q59000,P56690,44
Q59000,Q04HC7,45
Q59000,Q4L7F5,46
Q59000,A0KTZ2,47
Q59000,Q255N7,48
Q59000,B2A170,49
Q59000,Q47Z18,50
Q59109,O33998,1
Q59109,Q2P334,2
Q59109,P00195,3
Q59109,B9KI57,4
Q59109,P00211,5
Q59109,Q9RA51,6
Q59109,Q7CQM9,7
Q59109,A7FQU9,8
Q59109,Q03VY2,9
Q59109,P03942,10
Q59109,B3DUF9,11
Q59109,P59492,12
Q59109,C0QZK3,13
Q59109,A7FH78,14
Q59109,Q144E5,15
Q59109,C0QRI3,16
Q59109,Q46JT8,17
Q59109,B3QWI0,18
Q5JGC2,O67619,1
Q5JGC2,Q5XCQ0,2
Q5JGC2,Q9CFY8,3
Q5JGC2,Q9HW09,4
Q5JGC2,Q9KPQ9,5
Q5JGC2,P0A9J5,6
Q5JGC2,Q8YX96,7
Q5JGC2,O34661,8
Q5JGC2,Q929X1,9
Q5JGC2,Q987N5,10
Q5JGC2,P9WIL0,11
Q5JGC2,P61742,12
Q5JGC2,Q9ABG6,13
Q5JGC2,A0A0F6AK91,14
Q5JGC2,Q82JS4,15
Q5JGC2,B3DTU0,16
Q5JGC2,Q24VA4,17
Q5JGC2,C4L6M4,18
Q5JGC2,Q83G27,19
Q5JGC2,A5CE97,20
Q5JGC2,Q6F1R6,21
Q5JGC2,Q1MQ45,22
Q5JGC2,Q4FS72,23
Q5JGC2,Q6AFK3,24
Q5JGC2,B4UB18,25
