query_id,corpus_id,rank
D4GTL3,C5CFR2,15
D4GTL3,A1BH02,16
D4GTL3,A4IQ61,17
D4GTL3,A7ZEL6,18
D4GTL3,O67783,19
D4GTL3,B9KHN0,20
D4GTL3,Q4FMW6,21
D4GTL3,Q8G691,22
D4GTL3,Q8D2A5,23
D4GTL3,Q0RFD5,24
D4GTL3,A1WDW4,25
D4GTL3,A9KEG7,26
D4GTL3,Q21F95,27
D4GTL3,Q83GK7,28
D4GTL3,A2C476,29
D4GTL3,Q31KK8,30
D4GTL3,P49058,31
D4GTL3,Q2S1Z2,32
D4GTL3,O87198,33
D4GTL3,A1WTJ3,34
D4GTL3,P0A6L0,35
D4GTL3,O84173,36
D4GTL3,Q7URN0,37
D4GTL3,Q7NFI7,38
D4GTL3,Q5LBZ2,39
D4GTL3,B2USR9,40
D4GTL3,P74782,41
D4GTL3,Q9AF21,42
D4GTL3,Q55664,43
D4GTL3,Q4JSV3,44
D4GTL3,Q9RUP6,45
D4GTL3,Q89VA7,46
D4GTL3,Q47RF2,47
D4GTL3,O06739,48
D4GTL3,B2UNA2,49
D4GTL3,P57858,50
D4GYE0,Q55664,1
D4GYE0,P0AB72,2
D4GYE0,Q897B2,3
D4GYE0,P49058,4
D4GYE0,A5IVC7,5
D4GYE0,A8FEM3,6
D4GYE0,Q6MMK2,7
D4GYE0,A0AII5,8
D4GYE0,Q6AK99,9
D4GYE0,Q7UQH1,10
D4GYE0,Q8F4Q4,11
D4GYE0,Q9CIF5,12
D4GYE0,C7PEQ0,13
D4GYE0,A5IIZ7,14
D4GYE0,Q8EST0,15
D4GYE0,B2ILS5,16
D4GYE0,A1BDG7,17
D4GYE0,Q9AF21,18
D4GYE0,Q38X74,19
D4GYE0,Q8L1I4,20
D4GYE0,Q02002,21
D4GYE0,O06739,22
D4GYE0,A0PL81,23
D4GYE0,Q9KWF6,24
D4GYE0,A5VK00,25
D4GYE0,Q9RUP6,26
D4GYE0,Q8DJ26,27
D4GYE0,P0A9G6,28
D4GYE0,Q8G691,29
D4GYE0,Q01335,30
D4GYE0,P0A991,31
D4GYE0,D2QS27,32
D4GYE0,A5FJK8,33
D4GYE0,P74287,34
D4GYE0,Q7NFI7,35
D4GYE0,Q67PJ5,36
D4GYE0,O50078,37
D4GYE0,A8GWR2,38
D4GYE0,Q2RIU8,39
D4GYE0,O51627,40
D4GYE0,Q93UZ0,41
D4GYE0,Q67NT4,42
D4GYE0,Q3Z6G4,43
D4GYE0,B9K9S2,44
D4GYE0,Q7UJL3,45
D4GYE0,Q8G3N6,46
D4GYE0,Q254S9,47
D4GYE0,A2CB21,48
D4GYE0,P12289,49
D4GYE0,B4UDZ3,50
D4GYZ1,Q4FLK9,1
D4GYZ1,Q2S1Q2,2
D4GYZ1,Q6KIF1,3
D4GYZ1,B1AJI1,4
D4GYZ1,C1DW75,5
D4GYZ1,Q2YEI7,6
D4GYZ1,B1Y7H6,7
D4GYZ1,A5ITF7,8
D4GYZ1,Q03ST8,9
D4GYZ1,Q2LQC2,10
D4GYZ1,Q6MHP7,11
D4GYZ1,B8HMR8,12
D4GYZ1,A7I1M0,13
D4GYZ1,B1ZND3,14
D4GYZ1,A5FRX6,15
D4GYZ1,Q4JVG0,16
D4GYZ1,C0QSH0,17
D4GYZ1,D0VWQ1,18
D4GYZ1,C9RPK4,19
D4GYZ1,A6KYI0,20
D4GYZ1,Q6MJ27,21
D4GYZ1,A5USH4,22
D4GYZ1,Q03ZH6,23
D4GYZ1,Q1MPU1,24
D4GYZ1,A1VJ30,25
D4GYZ1,A6QCR0,26
D4GYZ1,B3QMJ7,27
D4GYZ1,A5FZV0,28
D4GYZ1,Q59337,29
D4GYZ1,C7PC56,30
D4GYZ1,B0UQW5,31
D4GYZ1,Q8D236,32
D4GYZ1,Q4FLN0,33
D4GYZ1,Q2S0W2,34
D4GYZ1,D3DK66,35
D4GYZ1,Q04W40,36
D4GYZ1,Q0BYC9,37
D4GYZ1,A8YUZ8,38
D4GYZ1,Q890M6,39
D4GYZ1,Q7VDQ5,40
D4GYZ1,B5YDT2,41
D4GYZ1,P62444,42
D4GYZ1,C1F627,43
D4GYZ1,Q6A6N8,44
D4GYZ1,B4UDJ7,45
D4GYZ1,A0PZW6,46
D4GYZ1,Q0VMX9,47
D4GYZ1,Q6GDC8,48
D4GYZ1,Q8EX25,49
D4GYZ1,Q30XS4,50
G4RK16,Q9KH71,1
G4RK16,O08333,2
G4RK16,G4STG9,3
G4RK16,Q9WYC5,4
G4RK16,Q2RNU4,5
G4RK16,Q609I3,6
G4RK16,O83553,7
G4RK16,A4XLM7,8
G4RK16,Q1CZH6,9
G4RK16,P11347,10
G4RK16,A9F0C1,11
G4RK16,O66576,12
G4RK16,P06559,13
G4RK16,A5WFZ6,14
G4RK16,B8I0U9,15
G4RK16,Q4FM53,16
G4RK16,A8FEK1,17
G4RK16,A5CS25,18
G4RK16,P9WFX5,19
G4RK16,Q47YC2,20
G4RK16,B9DP50,21
G4RK16,Q3M4T0,22
G4RK16,P10996,23
G4RK16,Q12LE4,24
G4RK16,B8DZP4,25
G4RK16,Q0B006,26
G4RK16,P56737,27
G4RK16,Q4JWC7,28
G4RK16,C6DGZ7,29
G4RK16,Q8AAD5,30
G4RK16,Q81TM1,31
G4RK16,Q1GUW8,32
G4RK16,Q31B38,33
G4RK16,Q8KC17,34
G4RK16,Q8F708,35
G4RK16,P0AG18,36
G4RK16,B8DM45,37
G4RK16,Q46WU8,38
G4RK16,B1VZR5,39
G4RK16,Q8R9M6,40
G4RK16,A4J0E5,41
G4RK16,Q1IZP8,42
G4RK16,B8D7H6,43
G4RK16,Q5ZX98,44
G4RK16,P26924,45
G4RK16,Q02000,46
G4RK16,P26506,47
G4RK16,B3QUY6,48
G4RK16,B5EBU6,49
G4RK16,Q254S7,50
O08467,P45627,1
O08467,A0R083,2
O08467,Q0SMZ4,3
O08467,B2S1W3,4
O08467,Q897B2,5
O08467,B2A499,6
O08467,A9KNS9,7
O08467,B8DZP4,8
O08467,Q6F1D3,9
O08467,Q18TV3,10
O08467,Q2FVJ6,11
O08467,O66145,12
O08467,B5ZBB4,13
O08467,Q3ABA7,14
O08467,P22805,15
O08467,B7GHM5,16
O08467,B1AIH2,17
O08467,A6QCI0,18
O08467,P07329,19
O08467,A9F0C1,20
O08467,A4XLM7,21
O08467,Q9Z7H3,22
O08467,Q2GD37,23
O08467,Q7VQH3,24
O08467,Q2GGS6,25
O08467,Q7VSA0,26
O08467,B7GTK2,27
O08467,P47477,28
O08467,Q74FS7,29
O08467,P73133,30
O08467,D8J0Q1,31
O08467,P59315,32
O08467,Q31SA6,33
O08467,Q7NBA9,34
O08467,B7GRN1,35
O08467,Q9ZKM5,36
O08467,Q8RHY5,37
O08467,Q2RJF1,38
O08467,Q7NAY0,39
O08467,A5IIZ7,40
O08467,Q30YP7,41
O08467,Q2NJF9,42
O08467,A6VSA9,43
O08467,P0AB72,44
O08467,C0QRI1,45
O08467,O66576,46
O08467,P24087,47
O08467,A5IK54,48
O08467,O67551,49
O08467,Q67S99,50
O28126,A0AK10,1
O28126,A8FEH9,2
O28126,Q7SIB1,3
O28126,A9VME7,4
O28126,A6QH08,5
O28126,A8YV39,6
O28126,Q88W02,7
O28126,Q8EQD6,8
O28126,A4VUK6,9
O28126,Q1IG27,10
O28126,A1U5G5,11
O28126,Q89B06,12
O28126,Q7U350,13
O28126,A0Q8A2,14
O28126,Q5QY23,15
O28126,Q058D0,16
O28126,B4RVV4,17
O28126,A9KEZ9,18
O28126,Q7U358,19
O28126,Q8ECH7,20
O28126,Q02002,21
O28126,A6VN94,22
O28126,Q8D2W4,23
O28126,Q2A5D5,24
O28126,O67262,25
O28126,P23630,26
O28126,A0R083,27
O28126,P45627,28
O28126,Q9X5M1,29
O28126,B8H5P6,30
O28126,Q8A800,31
O28126,Q55484,32
O28126,Q9ZBH5,33
O28126,Q9KVL7,34
O28126,C1A4M2,35
O28126,Q9RTK2,36
O28126,B4XMC6,37
O28126,A4Z0T3,38
O28126,Q9X1K5,39
O28126,A1BIW8,40
O28126,Q8P9P3,41
O28126,B2UBQ0,42
O28126,Q45633,43
O28126,Q9Z661,44
O28126,O69203,45
O28126,Q8D226,46
O28126,A7ZE60,47
O28126,P43853,48
O28126,Q11TY6,49
O28126,Q2N5U7,50
O29238,O51934,1
O29238,O67226,2
O29238,O67037,3
O29238,Q8K9P7,4
O29238,P34184,5
O29238,Q1RIM1,6
O29238,Q9JN65,7
O29238,P40114,8
O29238,P78032,9
O29238,Q9KRB2,10
O29238,O83409,11
O29238,O34204,12
O29238,O51768,13
O29238,Q9CG80,14
O29238,Q87AQ6,15
O29238,P73810,16
O29238,O66893,17
O29238,P55991,18
O29238,Q9X909,19
O29238,Q9CHD3,20
O29238,Q7MAE6,21
O29238,P22805,22
O29238,Q9PIR7,23
O29238,Q8XWN8,24
O29238,Q97GH9,25
O29238,Q8EP32,26
O29238,P59319,27
O29238,P24087,28
O29238,Q8CUM9,29
O29238,P73133,30
O29238,Q87DM8,31
O29238,Q5HP24,32
O29238,Q7VSA0,33
O29238,P59316,34
O29238,Q1LU20,35
O29238,Q9ZKM5,36
O29238,B3EM49,37
O29238,Q7VMS5,38
O29238,Q818W2,39
O29238,A5IFV1,40
O29238,A5EVZ5,41
O29238,B7GHM5,42
O29238,Q73MH0,43
O29238,Q04W02,44
O29238,B8I3I1,45
O29238,A5FE87,46
O29238,P63566,47
O29238,A3CL81,48
O29238,A5IY71,49
O29238,Q2GLI8,50
O29634,Q4FPF7,1
O29634,B7IF45,2
O29634,A8EVA1,3
O29634,B5RKU7,4
O29634,B2V752,5
O29634,Q2GD69,6
O29634,Q8RDX3,7
O29634,Q73MG1,8
O29634,Q11R91,9
O29634,B0B9D6,10
O29634,A5IIL8,11
O29634,Q485F4,12
O29634,A1VX88,13
O29634,A2BYM8,14
O29634,Q5NNT2,15
O29634,B4SAK8,16
O29634,P56121,17
O29634,Q493B8,18
O29634,Q2SRV0,19
O29634,A8MHC7,20
O29634,Q6AJE5,21
O29634,Q0KA30,22
O29634,A5FIL7,23
O29634,Q6MLA0,24
O29634,Q5PBG2,25
O29634,A9H3E2,26
O29634,Q51832,27
O29634,Q3AC76,28
O29634,Q18BC9,29
O29634,A5CDI4,30
O29634,B2A2P0,31
O29634,Q1MRU8,32
O29634,B8I7T9,33
O29634,B5EBC6,34
O29634,A5UX01,35
O29634,Q3MDN0,36
O29634,A2REG0,37
O29634,Q0AEI5,38
O29634,B9EBC6,39
O29634,B8FRK8,40
O29634,C5D8U9,41
O29634,B1VXS2,42
O29634,Q0AWX1,43
O29634,A9B6H3,44
O29634,A5D1I3,45
O29634,B9DPH3,46
O29634,Q31PW0,47
O29634,Q8EQZ4,48
O29634,A7HQZ3,49
O29634,Q7U4C6,50
O29976,Q1AWQ0,1
O29976,P42407,2
O29976,A5D369,3
O29976,P24087,4
O29976,Q9CHD3,5
O29976,O05651,6
O29976,Q93SF3,7
O29976,Q7MAE6,8
O29976,Q87DM8,9
O29976,P59316,10
O29976,Q8EP32,11
O29976,Q31SA6,12
O29976,Q97GH9,13
O29976,P63566,14
O29976,Q3ADR7,15
O29976,O67413,16
O29976,Q7VSA0,17
O29976,P22805,18
O29976,Q9PIR7,19
O29976,Q2FVJ6,20
O29976,B4U6K0,21
O29976,Q818W2,22
O29976,B7GHM5,23
O29976,Q8K9P0,24
O29976,Q9K8I9,25
O29976,Q7VMS5,26
O29976,P44426,27
O29976,Q65K78,28
O29976,Q8XWN8,29
O29976,Q5HP24,30
O29976,P73133,31
O29976,Q8CUM9,32
O29976,C5D754,33
O29976,Q9ZKM5,34
O29976,P59319,35
O29976,Q82UP3,36
O29976,Q9CC12,37
O29976,Q49ZI7,38
O29976,B2A242,39
O29976,Q0SS30,40
O29976,A7Z439,41
O29976,P59315,42
O29976,P59318,43
O29976,O08321,44
O29976,P0A4X7,45
O29976,A0RJZ5,46
O29976,E1R5X1,47
O29976,Q8P8J6,48
O29976,B4U8M6,49
O29976,O87198,50
O30298,O33832,1
O30298,O67791,2
O30298,P74158,3
O30298,Q92M71,4
O30298,Q45499,5
O30298,B2UVU9,6
O30298,Q2LUC0,7
O30298,P46813,8
O30298,A7GXH6,9
O30298,B2V6E2,10
O30298,B3ERE1,11
O30298,A5E987,12
O30298,Q04T19,13
O30298,A5FWQ8,14
O30298,A4YNQ7,15
O30298,A7IGL7,16
O30298,B0CAD9,17
O30298,B5EFV5,18
O30298,Q7NGN9,19
O30298,A3D0P6,20
O30298,Q8D275,21
O30298,B3QB72,22
O30298,B1LUU9,23
O30298,A5VVE8,24
O30298,B0UEK2,25
O30298,B7IDU4,26
O30298,B9KJ94,27
O30298,Q2YBS8,28
O30298,B2A4R9,29
O30298,B5YDY1,30
O30298,A0Q8C5,31
O30298,Q0C5U1,32
O30298,Q06951,33
O30298,P45632,34
O30298,Q1MRX8,35
O30298,Q00330,36
O30298,Q03VW4,37
O30298,Q1IXS5,38
O30298,Q1AU65,39
O30298,Q89AF3,40
O30298,A2BUM2,41
O30298,Q83GU5,42
O30298,B0S2Q1,43
O30298,B5YGX0,44
O30298,A8LAZ9,45
O30298,Q1IV19,46
O30298,B0TCS1,47
O30298,A0L4J3,48
O30298,Q6FYQ7,49
O30298,C4Z1Z8,50
O50083,Q4L8J6,1
O50083,Q1GX07,2
O50083,Q5FQ98,3
O50083,A0Q756,4
O50083,A1KUU8,5
O50083,B1YEE3,6
O50083,Q3AHX1,7
O50083,A9VID8,8
O50083,Q8Y8D3,9
O50083,Q9RW24,10
O50083,Q98ML9,11
O50083,B2S100,12
O50083,B0B9W3,13
O50083,A1A0A9,14
O50083,B0T734,15
O50083,Q6MC00,16
O50083,Q129M0,17
O50083,B2S3K6,18
O50083,Q168R5,19
O50083,A9WIA0,20
O50083,A8YU42,21
O50083,B9KYD3,22
O50083,Q75FQ8,23
O50083,Q818W2,24
O50083,Q3ZA71,25
O50083,Q720N8,26
O50083,A1AT17,27
O50083,Q8RCP4,28
O50083,A5VM87,29
O50083,Q8R659,30
O50083,B7GHM5,31
O50083,A0L8B9,32
O50083,P24087,33
O50083,P63566,34
O50083,P59316,35
O50083,Q9KBM8,36
O50083,Q2FVJ6,37
O50083,Q897K3,38
O50083,Q97GH9,39
O50083,Q82UP3,40
O50083,Q8CUM9,41
O50083,Q9PIR7,42
O50083,Q87DM8,43
O50083,Q7MAE6,44
O50083,Q31SA6,45
O50083,Q8EP32,46
O50083,A4G3R1,47
O50083,Q7VSA0,48
O50083,Q9CHD3,49
O50083,P73133,50
O50131,Q818W2,1
O50131,P73133,2
O50131,B7GHM5,3
O50131,Q2FVJ6,4
O50131,P63566,5
O50131,P59315,6
O50131,Q97GH9,7
O50131,Q8CUM9,8
O50131,Q7VSA0,9
O50131,Q8EP32,10
O50131,P24087,11
O50131,P59316,12
O50131,P59318,13
O50131,P59319,14
O50131,Q7MAE6,15
O50131,Q87DM8,16
O50131,P44426,17
O50131,Q9PIR7,18
O50131,Q5HP24,19
O50131,Q31SA6,20
O50131,P22805,21
O50131,Q82UP3,22
O50131,Q8K9P0,23
O50131,Q7VMS5,24
O50131,A6TJD8,25
O50131,Q8XWN8,26
O50131,Q9CHD3,27
O50131,Q9JRW9,28
O50131,Q75G04,29
O50131,Q83FJ5,30
O50131,O08321,31
O50131,Q9CC12,32
O50131,B4U8M6,33
O50131,Q1MPW7,34
O50131,Q12EF7,35
O50131,Q6MAC7,36
O50131,P0A4X7,37
O50131,Q9ZKM5,38
O50131,Q8D3C8,39
O50131,A7I252,40
O50131,A3CL81,41
O50131,C1A7K7,42
O50131,A1KG00,43
O50131,Q728P4,44
O50131,A3DBD5,45
O50131,A7HP29,46
O50131,O66875,47
O50131,B8J3V0,48
O50131,A0RIB9,49
O50131,Q3A3Z8,50
O58038,Q9WY40,1
O58038,B8D778,2
O58038,B5Y8Q4,3
O58038,B9KAZ2,4
O58038,P47623,5
O58038,A8MHN7,6
O58038,B5ETZ2,7
O58038,Q98PU6,8
O58038,Q0AX10,9
O58038,Q9KBM8,10
O58038,A0L8B9,11
O58038,Q92TY6,12
O58038,Q897K3,13
O58038,A7I243,14
O58038,B2USG0,15
O58038,A5VM87,16
O58038,A1VZF8,17
O58038,Q8RCP4,18
O58038,P73002,19
O58038,Q8R659,20
O58038,Q7NF32,21
O58038,Q3A7A3,22
O58038,Q75FQ8,23
O58038,B0S1S2,24
O58038,A1AT17,25
O58038,A1BEN4,26
O58038,Q3ZA71,27
O58038,Q7VHF9,28
O58038,Q720N8,29
O58038,A4G3R1,30
O58038,Q6F0U4,31
O58038,Q8EWK9,32
O58038,C4LDD0,33
O58038,A0RIC0,34
O58038,Q65RB5,35
O58038,A5I426,36
O58038,Q8D298,37
O58038,B0U0S6,38
O58038,A9R3D1,39
O58038,A4XGB6,40
O58038,B4S0P6,41
O58038,Q9KER6,42
O58038,Q5YY71,43
O58038,Q0TQ60,44
O58038,Q5QZ19,45
O58038,P59603,46
O58038,A1V818,47
O58038,B5YHS9,48
O58038,B4RFX6,49
O58038,Q5SHD4,50
O93627,A5IIZ7,1
O93627,P0A9G6,2
O93627,Q6AK99,3
O93627,O66145,4
O93627,Q897B2,5
O93627,Q111Z9,6
O93627,P04718,7
O93627,P0A991,8
O93627,O50078,9
O93627,P0AB72,10
O93627,Q93UZ0,11
O93627,Q9AF21,12
O93627,P74309,13
O93627,Q05509,14
O93627,Q55664,15
O93627,O06739,16
O93627,Q7VQH3,17
O93627,Q8EED7,18
O93627,P00467,19
O93627,Q8RHY5,20
O93627,B2UAP5,21
O93627,P46831,22
O93627,O87692,23
O93627,Q7NAY0,24
O93627,B8FU95,25
O93627,A9FJ48,26
O93627,A4XFZ6,27
O93627,Q2GGS6,28
O93627,B1AIH2,29
O93627,Q2GD37,30
O93627,O25910,31
O93627,A3CR42,32
O93627,Q03UL2,33
O93627,A1JMA3,34
O93627,B2KBD7,35
O93627,P19066,36
O93627,A2C9Z7,37
O93627,P07329,38
O93627,A6TJ92,39
O93627,Q8R8M3,40
O93627,Q3A3A5,41
O93627,A1WMU5,42
O93627,Q185P4,43
O93627,Q3AD96,44
O93627,Q938C9,45
O93627,O83980,46
O93627,Q8F4Q4,47
O93627,Q9PQS1,48
O93627,B4S8C4,49
O93627,O67730,50
P28061,B8DHM6,1
P28061,Q2GFP0,2
P28061,B4U7F2,3
P28061,Q3A3Z7,4
P28061,B6YQ00,5
P28061,C9RPK4,6
P28061,P22822,7
P28061,Q6ANL7,8
P28061,A1A0S2,9
P28061,Q895U7,10
P28061,Q7VDQ5,11
P28061,Q2GD87,12
P28061,A0LY87,13
P28061,D3DK66,14
P28061,B5YK86,15
P28061,Q0AM02,16
P28061,B3CV58,17
P28061,B1AJI1,18
P28061,A9B6D5,19
P28061,Q04EU0,20
P28061,P61660,21
P28061,Q2LVF5,22
P28061,Q492B6,23
P28061,Q821T4,24
P28061,Q5YYP8,25
P28061,Q8CWF6,26
P28061,A5IVK3,27
P28061,Q6MN06,28
P28061,B1HTD1,29
P28061,A6LWG6,30
P28061,A7I1M0,31
P28061,Q1Q8K9,32
P28061,P9WKL1,33
P28061,A9G5S0,34
P28061,B2S2I5,35
P28061,A8GUB6,36
P28061,B5YDT2,37
P28061,B3DR12,38
P28061,P27660,39
P28061,Q02YW7,40
P28061,Q6ACB0,41
P28061,Q7VGJ6,42
P28061,Q11UE6,43
P28061,B1L9E3,44
P28061,A0Q4C3,45
P28061,Q882G0,46
P28061,A0PZW6,47
P28061,Q8Y239,48
P28061,Q7VJN5,49
P28061,Q99XR4,50
P29564,O34744,1
P29564,Q55749,2
P29564,P21631,3
P29564,P42451,4
P29564,Q05590,5
P29564,P37725,6
P29564,O05651,7
P29564,A7I1G1,8
P29564,Q83GI2,9
P29564,A0LJZ1,10
P29564,Q5GRV2,11
P29564,P56154,12
P29564,B2S3D0,13
P29564,P62410,14
P29564,B0B8R9,15
P29564,P62414,16
P29564,Q8A753,17
P29564,P62417,18
P29564,Q8D2P9,19
P29564,B3CQC3,20
P29564,B8D7Y0,21
P29564,C6BUI7,22
P29564,Q2JKX6,23
P29564,B8FJP4,24
P29564,Q5FTL1,25
P29564,Q9PQL2,26
P29564,Q8Y1W6,27
P29564,A9WT63,28
P29564,Q8P8J6,29
P29564,B0S0D9,30
P29564,P29079,31
P29564,A1APP9,32
P29564,Q2LXE3,33
P29564,B1MZ27,34
P29564,Q2JHF7,35
P29564,B2RLG7,36
P29564,O67139,37
P29564,C4Z1K1,38
P29564,Q83FR1,39
P29564,A4XKZ4,40
P29564,B4S8L3,41
P29564,Q6AHC2,42
P29564,B1WZR3,43
P29564,Q3B422,44
P29564,Q55725,45
P29564,Q5HSS7,46
P29564,C6C0N2,47
P29564,B4U930,48
P29564,Q8CZD8,49
P29564,Q47SW2,50
P42850,O67899,1
P42850,Q55905,2
P42850,O83018,3
P42850,P47668,4
P42850,Q9KZP1,5
P42850,Q89B04,6
P42850,O51508,7
P42850,P23536,8
P42850,O84340,9
P42850,P34038,10
P42850,E1R5X1,11
P42850,O87198,12
P42850,C4XPA8,13
P42850,B2FT78,14
P42850,Q7UI51,15
P42850,A1APQ8,16
P42850,Q1QJV3,17
P42850,D3EBC1,18
P42850,A1AVI3,19
P42850,A6GY30,20
P42850,A8F453,21
P42850,A5VB78,22
P42850,Q1AWI8,23
P42850,Q255N7,24
P42850,B2A170,25
P42850,C1A8X8,26
P42850,A7Z7B8,27
P42850,A7GYI5,28
P42850,Q6MBM7,29
P42850,O50236,30
P42850,Q9RUY3,31
P42850,D8J0Q1,32
P42850,Q7MVJ6,33
P42850,Q1LTZ4,34
P42850,B8DTW3,35
P42850,B5YJH1,36
P42850,C1A4I5,37
P42850,Q5LCW4,38
P42850,Q98I87,39
P42850,Q5F8D4,40
P42850,B9L9P6,41
P42850,Q0VLR3,42
P42850,P49058,43
P42850,D5HB86,44
P42850,A5EX54,45
P42850,A5D508,46
P42850,B2USR9,47
P42850,A8FAK7,48
P42850,Q74C76,49
P42850,B1GYY3,50
P50384,B8DZP4,1
P50384,B8I0U9,2
P50384,Q8R9M6,3
P50384,Q8F708,4
P50384,A9F0C1,5
P50384,Q0B006,6
P50384,A4J0E5,7
P50384,A4XLM7,8
P50384,Q4FM53,9
P50384,Q8KC17,10
P50384,B3QUY6,11
P50384,Q8AAD5,12
P50384,Q47YC2,13
P50384,Q81TM1,14
P50384,P56737,15
P50384,B8DM45,16
P50384,Q254S7,17
P50384,Q46WU8,18
P50384,B8D7H6,19
P50384,A5CS25,20
P50384,A5WFZ6,21
P50384,Q1QV38,22
P50384,B5EBU6,23
P50384,Q31B38,24
P50384,Q5ZX98,25
P50384,Q1GUW8,26
P50384,A8FEK1,27
P50384,B9DP50,28
P50384,A9BHQ6,29
P50384,Q1CZH6,30
P50384,Q4JWC7,31
P50384,Q12LE4,32
P50384,P06559,33
P50384,O66576,34
P50384,Q02000,35
P50384,Q1IZP8,36
P50384,Q9KCB3,37
P50384,B5ERI3,38
P50384,C6DGZ7,39
P50384,B1VZR5,40
P50384,Q5FNM7,41
P50384,P26924,42
P50384,Q03WZ9,43
P50384,Q0C1A1,44
P50384,B8FVH5,45
P50384,Q3M4T0,46
P50384,Q021N5,47
P50384,P9WFX5,48
P50384,B3W6W9,49
P50384,B1I3Z8,50
P56218,O66489,1
P56218,P56102,2
P56218,P44421,3
P56218,P0A078,4
P56218,O83814,5
P56218,Q9ZCD3,6
P56218,O51132,7
P56218,Q59509,8
P56218,P69000,9
P56218,P0A5J3,10
P56218,P47418,11
P56218,O84859,12
P56218,O52353,13
P56218,Q9S6S1,14
P56218,A1TXT7,15
P56218,B2FT23,16
P56218,A3MYG3,17
P56218,Q48AT5,18
P56218,A1JIG5,19
P56218,Q2S6U2,20
P56218,B8DZP4,21
P56218,O66576,22
P56218,B8I0U9,23
P56218,Q8R9M6,24
P56218,A4XLM7,25
P56218,A8FEK1,26
P56218,Q0B006,27
P56218,P56737,28
P56218,B9DP50,29
P56218,Q8KC17,30
P56218,Q8AAD5,31
P56218,A4J0E5,32
P56218,Q31B38,33
P56218,Q81TM1,34
