query_id,corpus_id,rank
P27616,B2GF71,15
P27616,B2UP00,16
P27616,A0AJM6,17
P27616,Q2NCK7,18
P27616,A5IMW3,19
P27616,Q8D2M4,20
P27616,Q88U22,21
P27616,Q04EU0,22
P27616,B8GCM2,23
P27616,Q2GHH2,24
P27616,Q0I808,25
P27616,A1A0S2,26
P27616,Q895U7,27
P27616,A8EXW3,28
P27616,B7J0H6,29
P27616,B0RS13,30
P27616,A0LYC2,31
P27616,B7K235,32
P27616,C5CFR9,33
P27616,B9DLL5,34
P27616,Q0C348,35
P27952,A0M581,1
P27952,Q8EUD0,2
P27952,Q50301,3
P27952,Q9RSL1,4
P27952,O67563,5
P27952,Q2NIX1,6
P27952,B3DQD1,7
P27952,Q73PL5,8
P27952,Q8RIH3,9
P27952,Q6MSP2,10
P27952,Q4A5D8,11
P27952,Q2N9C8,12
P27952,Q9Z7S3,13
P27952,Q2GEC2,14
P27952,Q7NEG9,15
P27952,A5CCJ5,16
P27952,Q5FFR5,17
P27952,A8F4S8,18
P27952,Q05FJ9,19
P27952,Q0AIH9,20
P27952,P73058,21
P27952,A8EUZ4,22
P27952,B3QYE3,23
P27952,Q5FFR6,24
P27952,A5CCJ4,25
P27952,O84687,26
P27952,O67411,27
P27952,Q83FY7,28
P27952,Q50300,29
P27952,Q4FLN6,30
P27952,Q9AQI4,31
P30793,Q8KEA8,1
P30793,Q9RYB4,2
P30793,Q7UJJ7,3
P30793,Q212N0,4
P30793,Q7VFG4,5
P30793,Q0AM02,6
P30793,A6SZ52,7
P30793,B5YJV0,8
P30793,A8GUB6,9
P30793,Q38WN0,10
P30793,Q8RH43,11
P30793,A5FHM7,12
P30793,P0A6T5,13
P30793,A6LWG6,14
P30793,Q8XZK8,15
P30793,Q9RXY1,16
P30793,P59603,17
P30793,Q5NG54,18
P30793,Q6KIG6,19
P32347,A0M6C4,1
P32347,Q1QA45,2
P32347,A1BCW4,3
P32347,Q1D1F0,4
P32347,A0Q8F6,5
P32347,A9KCZ5,6
P32347,Q8CWI5,7
P32347,A6QAQ4,8
P32347,Q2JX97,9
P32347,B5YK82,10
P32347,Q6MB12,11
P32347,Q1QJ95,12
P32347,B8G821,13
P32347,Q1GDK6,14
P32347,Q01W10,15
P32347,A1ALN0,16
P32347,A8F331,17
P32347,Q2N6J8,18
P32347,A7H9E0,19
P32347,Q83FJ0,20
P32347,Q6AHF5,21
P32347,A4X548,22
P32347,A7Z323,23
P32347,B4U9S4,24
P32347,B8GW41,25
P32347,Q2GCG4,26
P32347,Q5GTT1,27
P32347,A5G1D5,28
P32347,Q0BWA4,29
P32347,A5CDS4,30
P32347,B0B8X3,31
P32347,O32483,32
P32347,Q1MPH2,33
P32347,P0AGB0,34
P32347,P62457,35
P32347,Q1LS94,36
P32347,B8IZS6,37
P32347,B9L131,38
P32347,B1GYT2,39
P32347,Q7UGJ6,40
P32347,O33815,41
P32347,A2SKU1,42
P32347,Q8RGA3,43
P32347,Q9L214,44
P32347,A5N6I0,45
P32347,Q9WZ28,46
P32347,P33197,47
P32347,P47525,48
P32969,B8HMR8,1
P32969,A0LIK5,2
P32969,Q9ZI38,3
P32969,A1B042,4
P32969,B1ZND3,5
P32969,Q1MPQ0,6
P32969,A8EZK1,7
P32969,Q6YR07,8
P32969,A1VJ30,9
P32969,Q2YEI7,10
P32969,Q0BYC9,11
P32969,A6LLM8,12
P32969,B0B888,13
P32969,Q7UN05,14
P32969,Q2LQC2,15
P32969,A5FRX6,16
P32969,A5USH4,17
P32969,A6KYI0,18
P32969,A1AVL5,19
P32969,B3PMN2,20
P32969,Q9RSL3,21
P32969,C1F627,22
P32969,A5FZV0,23
P32969,A9NGN9,24
P32969,Q8FW50,25
P32969,B2S0J6,26
P32969,A0Q4C3,27
P32969,O67802,28
P32969,B7GT76,29
P34183,A5F9R5,1
P34183,Q7NHH9,2
P34183,Q7UZ20,3
P34183,B6YS23,4
P34183,Q3BUG0,5
P34183,B2UUV2,6
P34183,Q892X7,7
P34183,P60919,8
P34183,B2J5J5,9
P34183,B7J168,10
P34183,P60920,11
P34183,Q47RX0,12
P34183,Q4FND9,13
P34183,Q1MKY0,14
P34183,P62371,15
P34183,Q6ADR4,16
P34183,B7GPS9,17
P34183,B1ZUW6,18
P34183,B9MPF7,19
P34183,B5YDT1,20
P34183,B2KBC0,21
P34183,Q5FUR8,22
P34183,A5FSR7,23
P34183,B0TF88,24
P34183,A8F593,25
P34183,A8MGM7,26
P34183,Q38XB7,27
P34183,Q8RGJ5,28
P34183,C4XT36,29
P34183,B9KHM7,30
P34183,P60913,31
P34183,Q8EPR9,32
P34183,B3ELN3,33
P34183,Q8EWB8,34
P34183,Q31I05,35
P34183,A9NGF8,36
P34183,P62372,37
P34183,A9F907,38
P34183,C1CV35,39
P34183,Q1AWC4,40
P34183,Q6F199,41
P34183,Q5GSM4,42
P34183,Q0AYS2,43
P34183,Q0BK72,44
P34183,Q1ISE2,45
P34183,A7I1U5,46
P34183,Q2GCZ0,47
P34183,Q2N5U7,48
P34183,Q492E1,49
P34183,Q55653,50
P36428,A1BD33,1
P36428,B2UKT4,2
P36428,A6H0Y3,3
P36428,B0TFY7,4
P36428,Q2S2B6,5
P36428,A5UY81,6
P36428,B1ZZ40,7
P36428,B2IHX3,8
P36428,A9KG28,9
P36428,A5WFW1,10
P36428,P61698,11
P36428,Q2IG40,12
P36428,Q6MB06,13
P36428,Q1LTQ4,14
P36428,Q01XA0,15
P36428,B2V709,16
P36428,A9BJE0,17
P36428,B3E044,18
P36428,A5FSU1,19
P36428,A9FRF5,20
P36428,B0B8X5,21
P36428,A6Q747,22
P36428,P61709,23
P36428,A1TRL4,24
P36428,Q7VHV4,25
P36428,Q7VQG3,26
P36428,B1HUK4,27
P36428,Q1MP42,28
P36428,Q3AEN8,29
P36428,Q03YQ2,30
P36428,Q8RFJ8,31
P36428,Q2GEP2,32
P36428,Q8K9E7,33
P36428,Q1AWA6,34
P36428,A9NGN9,35
P36428,A6TQZ4,36
P36428,B2THN0,37
P36428,B0S104,38
P36428,A4XKP4,39
P36428,B2KAQ0,40
P36428,Q0I6G6,41
P36428,B0SGD3,42
P36428,B1GZ43,43
P36428,Q2GFL5,44
P36428,A5CD03,45
P36428,P61703,46
P36428,Q9RS27,47
P36428,P61704,48
P36428,Q9CCT0,49
P36428,Q8D2W8,50
P39683,C0QFM5,1
P39683,Q1QZ10,2
P39683,Q7MK41,3
P39683,Q3KIW4,4
P39683,Q6F6W1,5
P39683,B8D7P8,6
P39683,Q6LRA6,7
P39683,A4YK54,8
P39683,A1SVJ9,9
P39683,O32090,10
P39683,P62444,11
P39683,Q7MNR4,12
P50097,Q7UJL3,1
P50097,Q8G3N6,2
P50097,P49058,3
P50097,Q24SU9,4
P50097,O66540,5
P50097,Q0AZ87,6
P50097,Q3A247,7
P50097,Q2GEB9,8
P50097,Q6A7V6,9
P50097,Q01NI7,10
P50861,Q6MCT6,1
P50861,Q6A6Y6,2
P50861,Q1MS15,3
P50861,A9KC67,4
P50861,P61720,5
P50861,A5FNH3,6
P50861,B8D7Y8,7
P50861,P61728,8
P50861,B9K7K0,9
P50861,Q8ELL1,10
P50861,A0RQJ7,11
P50861,Q3MCG0,12
P50861,Q47QZ8,13
P50861,B2FNL3,14
P50861,Q7UGV1,15
P50861,A9I6G5,16
P50861,A1AWF3,17
P50861,O84737,18
P50861,Q7VRI2,19
P50861,Q03PZ7,20
P50861,Q1D349,21
P50861,A2SK12,22
P50861,B0UHS5,23
P50861,C1A8F6,24
P50861,B1MYJ5,25
P50861,B1VDP6,26
P50861,Q83FM6,27
P50861,B2ICH3,28
P50861,Q53107,29
P50861,Q2W4S6,30
P50861,B3CL66,31
P50861,Q28LT2,32
P50861,A5FRZ1,33
P50861,Q472N3,34
P50861,Q7VR66,35
P50861,Q83FR1,36
P50861,B2I6K9,37
P51570,B4F0A6,1
P51570,A5UZX0,2
P51570,P39574,3
P51570,Q9KDV4,4
P51570,Q896X8,5
P51570,B7IDE2,6
P51570,P13227,7
P51570,Q9R7D7,8
P51570,A1KG98,9
P51570,B1HYT4,10
P51570,Q9KWG3,11
P51570,A8FH24,12
P51570,A0RCX4,13
P51570,Q0AXC8,14
P51570,B0B8X3,15
P51570,Q5FNM7,16
P51570,A6TQZ4,17
P54822,P74384,1
P54822,O66856,2
P54822,Q9RSE6,3
P54822,P56468,4
P54822,Q89AM3,5
P54822,A5IGB3,6
P54822,Q5FPK5,7
P54822,A9FJ48,8
P54822,P59621,9
P54822,Q21XR4,10
P54822,Q2JXY9,11
P54822,A9WJR8,12
P54822,B2A8E3,13
P54822,Q5LI10,14
P54822,P59617,15
P54822,Q5GSS3,16
P54822,Q9Z4S3,17
P54822,Q1IHA5,18
P54822,A5CSI8,19
P54822,A0LEB1,20
P54822,Q7UFH9,21
P54822,Q0TTA6,22
P54822,C1F4E8,23
P54822,B0SAC5,24
P54822,B9KZW1,25
P54822,B8IZS3,26
P62244,B3PMN3,1
P62244,Q50304,2
P62244,A5CCJ8,3
P62244,A4YSK6,4
P62244,Q2S3Q0,5
P62244,A8ESV7,6
P62244,Q1D761,7
P62244,O67566,8
P62244,B3E0J8,9
P62244,A1AVL4,10
P62244,B7K235,11
P62244,Q04PV2,12
P62244,Q2GEC5,13
P62244,B3QR79,14
P62244,P0DOY9,15
P62244,Q6MJ26,16
P62244,B1GZ97,17
P62244,Q6ME50,18
P62244,A0Q4J7,19
P62244,A8Z680,20
P62244,A1QZS8,21
P62244,C0R2Z5,22
P62244,B0B889,23
P62244,A5CDS4,24
P62244,Q7UFH9,25
P62244,A5G1D5,26
P62244,B0CC69,27
P62273,Q2S3Q1,1
P62273,A0RM24,2
P62273,Q04PV1,3
P62273,A5N7Q5,4
P62273,A5EX86,5
P62273,P47587,6
P62273,Q2W4S6,7
P62273,Q6ME90,8
P62273,Q2GEB9,9
P62273,A7FH78,10
P62277,P59617,1
P62277,Q55081,2
P62277,O66484,3
P62277,B1GYT2,4
P62277,Q9JW39,5
P62277,A1R043,6
P62277,A6LU97,7
P62277,A9KG28,8
P62277,Q1IWA0,9
P62277,Q2GDQ6,10
Q22099,B2J384,1
Q22099,O67258,2
Q22099,Q9RXE1,3
Q22099,A6LMS4,4
Q22099,Q6YPY6,5
Q22099,B2RJY1,6
Q22099,A9WK04,7
Q22099,Q7VFL0,8
Q22099,B1AI47,9
Q22099,C5CSG3,10
Q22099,Q47WT5,11
Q22099,Q4A8F8,12
Q22099,Q8U7H6,13
Q22099,P57512,14
Q22099,P46861,15
Q22099,Q9Z6X5,16
Q22099,Q319M1,17
Q22099,B7GTP9,18
Q22099,Q6MEP4,19
Q22099,A9BFH2,20
Q22099,P47436,21
Q22099,Q7NBB8,22
Q22099,Q7UP75,23
Q22099,B1VA93,24
Q22099,Q8RGP6,25
Q22099,B5YDT1,26
Q22099,Q6F199,27
Q22099,B2S4L0,28
Q22099,P96081,29
Q22099,P94282,30
Q22099,Q1LTQ4,31
Q22099,O66522,32
Q22099,B9E766,33
Q22099,Q6MDC0,34
Q22099,Q2JHU3,35
Q22099,B0S104,36
Q22099,A5VT73,37
Q22099,Q31I05,38
Q22099,Q7VJN5,39
Q22099,B9MPF7,40
Q22099,Q7M1B9,41
Q22099,Q8EPR9,42
Q22099,C5CUU6,43
Q22099,B2UUV2,44
Q22099,Q73JP8,45
Q22099,Q2N5U7,46
Q22099,Q73KJ8,47
Q22099,C1A492,48
Q22099,A9ETE3,49
Q22099,Q1G9Z4,50
Q27705,Q9WYC5,1
Q27705,Q9KH71,2
Q27705,O83553,3
Q27705,Q2RNU4,4
Q27705,Q609I3,5
Q27705,Q9RTT6,6
Q27705,Q0AXC8,7
Q27705,B2U882,8
Q27705,Q98QW4,9
Q27705,Q255I6,10
Q27705,Q47PQ7,11
Q27705,Q5F584,12
Q27705,Q83GZ6,13
Q5A8K2,B2UKT4,1
Q5A8K2,A1BD33,2
Q5A8K2,Q6MB06,3
Q5A8K2,A6H0Y3,4
Q5A8K2,B2IHX3,5
Q5A8K2,A9KG28,6
Q5A8K2,Q2IG40,7
Q5A8K2,B0TFY7,8
Q5A8K2,A5WFW1,9
Q5A8K2,A5UY81,10
Q5A8K2,B1ZZ40,11
Q5A8K2,B2V709,12
Q5A8K2,Q2S2B6,13
Q5A8K2,Q01XA0,14
Q5A8K2,A9FRF5,15
Q5A8K2,Q1MP42,16
Q5A8K2,B3E044,17
Q5A8K2,P61698,18
Q5A8K2,A5FSU1,19
Q5A8K2,P61709,20
Q5A8K2,B0B8X5,21
Q5A8K2,Q7VQG3,22
Q5A8K2,P61703,23
Q5A8K2,A6Q747,24
Q5A8K2,A4XKP4,25
Q5A8K2,Q8RFJ8,26
Q5A8K2,Q1LTQ4,27
Q5A8K2,B0SGD3,28
Q5A8K2,Q7VHV4,29
Q5A8K2,A1TRL4,30
Q5A8K2,B1HUK4,31
Q5A8K2,Q8K9E7,32
Q5A8K2,A9BJE0,33
Q5A8K2,Q03YQ2,34
Q5A8K2,B1GZ43,35
Q5A8K2,Q3AEN8,36
Q5A8K2,B0S104,37
Q5A8K2,B2THN0,38
Q5A8K2,Q2GEP2,39
Q5A8K2,B2KAQ0,40
Q5A8K2,A9NGN9,41
Q5A8K2,Q1AWA6,42
Q5A8K2,A5CD03,43
Q5A8K2,Q0I6G6,44
Q5A8K2,A6TQZ4,45
Q5A8K2,Q9RS27,46
Q5A8K2,Q2GFL5,47
Q5A8K2,Q9CCT0,48
Q5A8K2,P61704,49
Q5A8K2,B1AJ08,50
Q6LFH8,Q7VSA0,1
Q6LFH8,Q8EP32,2
Q6LFH8,B2GF71,3
Q6LFH8,A9I734,4
Q6LFH8,Q8R7X4,5
Q6LFH8,Q0BKE7,6
Q84W56,P54122,1
Q84W56,M4MR97,2
Q84W56,P54123,3
Q84W56,Q72JJ7,4
Q84W56,Q9ZJI6,5
Q84W56,P47385,6
Q84W56,O07896,7
Q84W56,Q1AS30,8
Q84W56,B6IRV8,9
Q84W56,B9KYQ3,10
Q84W56,Q1IA50,11
Q84W56,B3WE54,12
Q84W56,Q5WGC3,13
Q84W56,Q04EZ9,14
Q84W56,A9KSU3,15
Q84W56,Q2S0L2,16
Q84W56,Q31IX3,17
Q84W56,Q4FQL0,18
Q84W56,A8MGK0,19
Q84W56,B1YLU8,20
Q84W56,Q47PQ7,21
Q84W56,Q8AAB1,22
Q84W56,E1R5X1,23
Q84W56,Q5FPK5,24
Q84W56,A6Q747,25
Q84W56,O51696,26
Q84W56,Q97IQ6,27
Q84W56,Q46KZ8,28
Q84W56,B8FJP4,29
Q84W56,A6WFU4,30
Q84W56,Q89NF8,31
Q99258,A1AKS6,1
Q99258,Q8CWF6,2
Q99258,Q7VJN5,3
Q99258,Q882G0,4
Q99258,O68249,5
Q99258,Q7V1J8,6
Q99258,P16923,7
Q99258,Q2RXH9,8
Q99258,A7HKV1,9
Q99258,Q83GC6,10
Q99258,A7FH78,11
Q99258,Q6MPK7,12
Q99258,Q5WEJ6,13
Q99258,Q31IX3,14
Q99258,A5IBF8,15
Q99258,B8GCM2,16
Q99258,A1KSI5,17
Q99258,Q1D760,18
Q9C0Y4,P31434,1
Q9C0Y4,Q319M1,2
Q9SEE5,A5UZX0,1
Q9SEE5,P39574,2
Q9SEE5,Q896X8,3
Q9SEE5,Q9R7D7,4
Q9SEE5,B4F0A6,5
Q9SEE5,Q9KDV4,6
Q9SEE5,B7IDE2,7
Q9SEE5,A1KG98,8
Q9SEE5,P13227,9
Q9SEE5,A2CAU0,10
Q9SEE5,Q0AXC8,11
Q9SEE5,Q3AAV5,12
Q9SEE5,Q891L4,13
Q9SEE5,Q8R711,14
Q9SEE5,Q9ADB2,15
Q9SEE5,B8CW89,16
Q9SEE5,Q2RIX1,17
Q9SEE5,A5IJN0,18
Q9SEE5,B1HYT4,19
Q9SEE5,A8MI61,20
Q9SEE5,Q7MNR4,21
Q9SEE5,A6TKS7,22
Q9SEE5,B2TPC7,23
Q9SEE5,A5N6I0,24
Q9SEE5,C0QWR3,25
Q9SEE5,Q5HPL2,26
Q9SEE5,A2RKV6,27
Q9SEE5,Q9RRU5,28
Q9SEE5,A9BGN7,29
Q9SEE5,C0QQC5,30
Q9SEE5,A4XI71,31
Q9SEE5,O67332,32
Q9SEE5,O67620,33
Q9SEE5,Q847S1,34
Q9SEE5,B6YS23,35
Q9SEE5,Q6AFZ0,36
Q9SEE5,Q07UN5,37
Q9SEE5,B8FU92,38
Q9SEE5,B1AJ08,39
Q9SEE5,Q6MDC0,40
Q9SEE5,A8FH24,41
Q9W2M2,B2A8E3,1
Q9W2M2,A9WDZ1,2
Q9Y315,P0A6L0,1
Q9Y315,Q8EWT4,2
Q9Y315,A5IM24,3
Q9Y315,Q24SU9,4
Q9Y315,A2RCN4,5
Q9Y315,Q89ZF2,6
Q9Y315,B7K8P2,7
Q9Y315,Q4A5W6,8
Q9Y315,P09924,9
Q9Y315,Q0RRG0,10
Q9Y315,Q2RRZ2,11
Q9Y315,B0UTU0,12
Q9Y315,Q5FLZ2,13
Q9Y315,Q8NTC4,14
Q9Y315,Q3A247,15
Q9Y315,O66540,16
Q9Y315,Q88Z64,17
Q9Y315,A9NG35,18
Q9Y315,B2S2L2,19
Q9Y315,Q5SJ28,20
Q9Y315,Q7NFI7,21
Q9Y315,Q7UPT7,22
Q9Y315,A6T962,23
Q9Y315,Q5N4L8,24
Q9Y315,A6UCC1,25
Q9Y315,Q4JSV3,26
Q9Y315,Q9WYC5,27
Q9Y315,Q1J0A0,28
Q9Y315,P59621,29
Q9Y315,A4TKK4,30
Q9Y315,A1BDY0,31
Q9Y315,B1GZ43,32
Q9Y617,B2U882,1
Q9Y617,A9KCT6,2
Q9Y617,Q5WHT9,3
Q9Y617,Q7UQL3,4
Q9Y617,Q1D2L9,5
Q9Y617,Q87BU0,6
Q9Y617,A2RIS2,7
Q9Y617,A8YW78,8
Q9Y617,Q8EEH2,9
Q9Y617,A5IBR0,10
Q9Y617,B0SCE2,11
Q9Y617,C4L432,12
Q9Y617,P59492,13
Q9Y617,A1VY45,14
Q9Y617,B2RID6,15
Q9Y617,A5EV80,16
Q9Y617,Q03W65,17
Q9Y617,P9WQ73,18
Q9Y617,Q0I8H5,19
Q9Y617,Q7NCQ2,20
Q9Y617,B0TY45,21
A0A1D8PSV5,B0SA41,1
A0A1D8PSV5,Q01W98,2
A0A1D8PSV5,P41205,3
A0A1D8PSV5,B3PMP1,4
A0A1D8PSV5,Q04G79,5
A0A1D8PSV5,Q9RXJ6,6
A0A1D8PSV5,C0QQM9,7
A0A1D8PSV5,Q7UN14,8
A0A1D8PSV5,Q0RRR5,9
A0A1D8PSV5,Q3APH9,10
A0A1D8PSV5,P29223,11
A0A1D8PSV5,Q12GW5,12
A0A1D8PSV5,Q8EUC1,13
A0A1D8PSV5,Q11QB8,14
A0A1D8PSV5,A9FGJ7,15
A0A1D8PSV5,B3CT11,16
A0A1D8PSV5,A5FRY1,17
A0A1D8PSV5,B2S2E2,18
A0A1D8PSV5,B7J249,19
A0A1D8PSV5,Q2GED3,20
A0A1D8PSV5,B2ITP9,21
A0A1D8PSV5,C7ASJ5,22
A0A1D8PSV5,O88011,23
A0A1D8PSV5,Q1RJU4,24
A0A1D8PSV5,Q03VX7,25
A0A1D8PSV5,Q1ISA4,26
A8J4S9,A5UY81,1
A8J4S9,Q5SLS1,2
